ZIP_3_DIGIT,medhhinc,year
522,51606,2013
523,51606,2013
524,51606,2013
527,51606,2013
522,56151,2013
523,56151,2013
524,56151,2013
500,59328,2013
501,59328,2013
502,59328,2013
503,59328,2013
509,59328,2013
515,50557,2013
527,53884,2013
528,53884,2013
500,50279,2013
501,50279,2013
502,50279,2013
510,45594,2013
511,45594,2013
668,55647,2013
670,55647,2013
671,55647,2013
672,55647,2013
660,52150,2013
664,52150,2013
665,52150,2013
660,73737,2013
662,73737,2013
660,68266,2013
661,68266,2013
664,43778,2013
665,43778,2013
669,43778,2013
674,43778,2013
670,48361,2013
671,48361,2013
672,48361,2013
675,48361,2013
660,50150,2013
664,50150,2013
665,50150,2013
666,50150,2013
660,38412,2013
661,38412,2013
662,38412,2013
410,64414,2013
452,64414,2013
400,60264,2013
401,60264,2013
402,60264,2013
410,53323,2013
422,45206,2013
423,45206,2013
424,45206,2013
423,47252,2013
403,47535,2013
405,47535,2013
400,48035,2013
401,48035,2013
427,48035,2013
400,47488,2013
401,47488,2013
402,47488,2013
410,53761,2013
459,53761,2013
420,41209,2013
403,45316,2013
404,45316,2013
415,34373,2013
416,34373,2013
421,48783,2013
422,48783,2013
703,75308,2013
704,75308,2013
707,75308,2013
710,51796,2013
711,51796,2013
710,39683,2013
711,39683,2013
706,42625,2013
707,48463,2013
708,48463,2013
705,39793,2013
700,46576,2013
701,46576,2013
703,46576,2013
705,57949,2013
700,52373,2013
703,52373,2013
704,52246,2013
707,52246,2013
700,36631,2013
701,36631,2013
712,40473,2013
714,40473,2013
706,39331,2013
713,39331,2013
714,39331,2013
705,31955,2013
707,31955,2013
713,31955,2013
704,61280,2013
704,44166,2013
703,55148,2013
42,44127,2013
44,36825,2013
47,36825,2013
40,54780,2013
41,54780,2013
42,54780,2013
42,44724,2013
43,44724,2013
49,44724,2013
44,43598,2013
47,43598,2013
49,43598,2013
38,55350,2013
39,55350,2013
40,55350,2013
215,40165,2013
217,40165,2013
207,86230,2013
210,86230,2013
211,86230,2013
212,86230,2013
214,86230,2013
210,64795,2013
211,64795,2013
212,64795,2013
206,94196,2013
207,94196,2013
210,82955,2013
211,82955,2013
217,82955,2013
219,66090,2013
206,88797,2013
208,84308,2013
217,84308,2013
210,77765,2013
211,77765,2013
207,109476,2013
208,109476,2013
210,109476,2013
211,109476,2013
217,109476,2013
200,98326,2013
202,98326,2013
207,98326,2013
208,98326,2013
209,98326,2013
210,98326,2013
217,98326,2013
202,72052,2013
203,72052,2013
204,72052,2013
205,72052,2013
206,72052,2013
207,72052,2013
209,72052,2013
206,78233,2013
217,57615,2013
218,48897,2013
212,42266,2013
23,61026,2013
25,61026,2013
26,61026,2013
10,52514,2013
12,52514,2013
13,52514,2013
20,53501,2013
23,53501,2013
27,53501,2013
18,67522,2013
19,67522,2013
55,67522,2013
10,52339,2013
12,52339,2013
13,52339,2013
10,48845,2013
11,48845,2013
12,48845,2013
15,48845,2013
10,65190,2013
12,65190,2013
13,65190,2013
14,82425,2013
15,82425,2013
17,82425,2013
18,82425,2013
20,82425,2013
21,82425,2013
22,82425,2013
24,82425,2013
15,84317,2013
17,84317,2013
20,84317,2013
21,84317,2013
22,84317,2013
23,84317,2013
24,84317,2013
27,84317,2013
20,76183,2013
21,76183,2013
23,76183,2013
25,76183,2013
27,76183,2013
19,54747,2013
20,54747,2013
21,54747,2013
22,54747,2013
24,54747,2013
10,62483,2013
13,62483,2013
14,62483,2013
15,62483,2013
16,62483,2013
17,62483,2013
490,56077,2013
493,56077,2013
494,56077,2013
486,41281,2013
487,41281,2013
490,44747,2013
491,44747,2013
488,44520,2013
490,44520,2013
492,44520,2013
488,59569,2013
489,59569,2013
488,53328,2013
489,53328,2013
490,53328,2013
492,53328,2013
484,41249,2013
485,41249,2013
487,41249,2013
496,50830,2013
488,44569,2013
489,44569,2013
492,44569,2013
486,37488,2013
488,37488,2013
493,37488,2013
481,43668,2013
488,43668,2013
492,43668,2013
490,45854,2013
488,51992,2013
493,51992,2013
494,51992,2013
495,51992,2013
480,52960,2013
483,52960,2013
484,52960,2013
487,52960,2013
481,45938,2013
492,45938,2013
481,70707,2013
483,70707,2013
484,70707,2013
488,70707,2013
492,70707,2013
480,52851,2013
482,52851,2013
483,52851,2013
498,45011,2013
486,49913,2013
488,49913,2013
481,53561,2013
492,53561,2013
493,41630,2013
494,41630,2013
480,67202,2013
481,67202,2013
482,67202,2013
483,67202,2013
484,67202,2013
493,57517,2013
494,57517,2013
495,57517,2013
484,41548,2013
486,41548,2013
487,41548,2013
488,41548,2013
480,50285,2013
484,50285,2013
484,41892,2013
486,41892,2013
488,41892,2013
490,45081,2013
481,59660,2013
492,59660,2013
480,40487,2013
481,40487,2013
482,40487,2013
483,40487,2013
550,70800,2013
551,70800,2013
553,70800,2013
554,70800,2013
560,51858,2013
553,82333,2013
555,82333,2013
560,82333,2013
550,73475,2013
551,73475,2013
553,73475,2013
551,64379,2013
553,64379,2013
554,64379,2013
559,65665,2013
551,56734,2013
554,56734,2013
550,58584,2013
559,58584,2013
560,58584,2013
556,45895,2013
557,45895,2013
558,45895,2013
566,45895,2013
550,83173,2013
553,83173,2013
560,83173,2013
553,76036,2013
563,76036,2013
553,57763,2013
563,57763,2013
550,80748,2013
551,80748,2013
553,71917,2013
386,58959,2013
394,35422,2013
395,35422,2013
395,42070,2013
390,33719,2013
391,33719,2013
392,33719,2013
394,47891,2013
395,47891,2013
391,33915,2013
394,33915,2013
393,32217,2013
388,42882,2013
390,66400,2013
391,66400,2013
392,66400,2013
390,55209,2013
391,55209,2013
392,55209,2013
650,48953,2013
652,48953,2013
644,43895,2013
645,43895,2013
637,42760,2013
640,64144,2013
641,64144,2013
647,64144,2013
656,51342,2013
657,51342,2013
640,60541,2013
641,60541,2013
644,60541,2013
650,50780,2013
651,50780,2013
630,50502,2013
654,50502,2013
656,37779,2013
657,37779,2013
658,37779,2013
640,46768,2013
641,46768,2013
649,46768,2013
647,40967,2013
648,40967,2013
630,55089,2013
636,55089,2013
640,63438,2013
641,63438,2013
644,63438,2013
633,70137,2013
630,37349,2013
636,37349,2013
630,59290,2013
631,59290,2013
631,34488,2013
594,43947,2013
598,47802,2013
599,47802,2013
590,58809,2013
597,58809,2013
594,54954,2013
596,54954,2013
598,48077,2013
590,52610,2013
591,52610,2013
680,51728,2013
681,51728,2013
680,52019,2013
683,52019,2013
684,52019,2013
685,52019,2013
680,65706,2013
681,65706,2013
890,51057,2013
891,51057,2013
894,53588,2013
895,53588,2013
897,53588,2013
32,51945,2013
34,51945,2013
36,51945,2013
32,56370,2013
35,56370,2013
37,56370,2013
30,67574,2013
31,67574,2013
32,67574,2013
34,67574,2013
30,65662,2013
31,65662,2013
32,65662,2013
33,65662,2013
30,74782,2013
31,74782,2013
32,74782,2013
38,74782,2013
30,60692,2013
32,60692,2013
38,60692,2013
80,52127,2013
82,52127,2013
83,52127,2013
84,52127,2013
70,81670,2013
74,81670,2013
75,81670,2013
76,81670,2013
80,77398,2013
81,77398,2013
82,77398,2013
85,77398,2013
86,77398,2013
80,58006,2013
81,58006,2013
82,60560,2013
83,60560,2013
82,45978,2013
83,45978,2013
70,53610,2013
71,53610,2013
72,53610,2013
74,53610,2013
80,71355,2013
83,71355,2013
70,56079,2013
73,56079,2013
78,110457,2013
79,110457,2013
85,110457,2013
88,110457,2013
85,70857,2013
86,70857,2013
70,76848,2013
77,76848,2013
85,76848,2013
88,76848,2013
89,76848,2013
77,83749,2013
85,83749,2013
86,83749,2013
87,83749,2013
70,100176,2013
74,100176,2013
78,100176,2013
79,100176,2013
77,60227,2013
80,60227,2013
85,60227,2013
87,60227,2013
70,58898,2013
71,58898,2013
74,58898,2013
75,58898,2013
80,61943,2013
83,61943,2013
70,97219,2013
79,97219,2013
85,97219,2013
88,97219,2013
74,88407,2013
78,88407,2013
70,64593,2013
71,64593,2013
72,64593,2013
79,64593,2013
88,64593,2013
78,67208,2013
88,67208,2013
870,48257,2013
871,48257,2013
881,45753,2013
882,45753,2013
883,45753,2013
879,36343,2013
880,36343,2013
881,56191,2013
882,56191,2013
870,24945,2013
873,24945,2013
880,44102,2013
883,44102,2013
870,55825,2013
871,55825,2013
875,55825,2013
870,43787,2013
873,43787,2013
874,43787,2013
870,51833,2013
875,51833,2013
870,40075,2013
871,40075,2013
120,55778,2013
121,55778,2013
122,55778,2013
123,55778,2013
124,55778,2013
104,33009,2013
105,33009,2013
107,33009,2013
108,33009,2013
137,45560,2013
138,45560,2013
139,45560,2013
140,40362,2013
141,40362,2013
147,40362,2013
130,50154,2013
131,50154,2013
148,50154,2013
140,40413,2013
141,40413,2013
147,40413,2013
148,45237,2013
149,45237,2013
129,43892,2013
105,70056,2013
125,70056,2013
126,70056,2013
140,51245,2013
141,51245,2013
142,51245,2013
130,46683,2013
131,46683,2013
136,46683,2013
112,47520,2013
114,47520,2013
144,52061,2013
145,52061,2013
148,52061,2013
130,52300,2013
131,52300,2013
133,52300,2013
134,52300,2013
144,51665,2013
145,51665,2013
146,51665,2013
110,96193,2013
115,96193,2013
116,96193,2013
117,96193,2013
118,96193,2013
100,72190,2013
101,72190,2013
102,72190,2013
104,72190,2013
140,46775,2013
141,46775,2013
143,46775,2013
130,43702,2013
131,43702,2013
133,43702,2013
134,43702,2013
135,43702,2013
130,52110,2013
131,52110,2013
132,52110,2013
131,58165,2013
144,58165,2013
145,58165,2013
109,68950,2013
125,68950,2013
127,68950,2013
130,46533,2013
131,46533,2013
133,46533,2013
134,46533,2013
136,46533,2013
105,93746,2013
125,93746,2013
110,56599,2013
111,56599,2013
113,56599,2013
114,56599,2013
115,56599,2013
116,56599,2013
120,57438,2013
121,57438,2013
103,69633,2013
109,80942,2013
129,45157,2013
136,45157,2013
120,70673,2013
121,70673,2013
123,70673,2013
128,70673,2013
120,54293,2013
121,54293,2013
123,54293,2013
144,47046,2013
145,47046,2013
148,47046,2013
5,85439,2013
63,85439,2013
117,85439,2013
119,85439,2013
109,47805,2013
124,47805,2013
125,47805,2013
127,47805,2013
130,48516,2013
131,48516,2013
137,48516,2013
138,48516,2013
148,48516,2013
124,58429,2013
125,58429,2013
127,58429,2013
128,55593,2013
131,50242,2013
144,50242,2013
145,50242,2013
104,84220,2013
105,84220,2013
106,84220,2013
107,84220,2013
108,84220,2013
272,42512,2013
273,42512,2013
284,47334,2013
287,46431,2013
288,46431,2013
280,33379,2013
281,33379,2013
286,33379,2013
287,33379,2013
280,54307,2013
281,54307,2013
282,54307,2013
286,32386,2013
285,45231,2013
280,42859,2013
281,42859,2013
286,42859,2013
272,56550,2013
273,56550,2013
275,56550,2013
277,56550,2013
280,40581,2013
281,40581,2013
286,40581,2013
285,44963,2013
283,43609,2013
270,38803,2013
271,38803,2013
272,38803,2013
273,38803,2013
281,38803,2013
272,52488,2013
275,52488,2013
276,52488,2013
277,52488,2013
270,45580,2013
271,45580,2013
272,45580,2013
273,45580,2013
280,41728,2013
281,41728,2013
272,45726,2013
273,45726,2013
274,45726,2013
273,45533,2013
275,45533,2013
283,45533,2013
287,44036,2013
270,49488,2013
280,49488,2013
281,49488,2013
286,49488,2013
275,50492,2013
276,50492,2013
278,50492,2013
283,50492,2013
280,49079,2013
281,49079,2013
286,49079,2013
280,54278,2013
281,54278,2013
282,54278,2013
272,49959,2013
273,49959,2013
283,49959,2013
275,40057,2013
278,40057,2013
284,48688,2013
284,44673,2013
285,44673,2013
272,59409,2013
273,59409,2013
275,59409,2013
277,59409,2013
278,40639,2013
285,40639,2013
272,40109,2013
273,40109,2013
283,29542,2013
270,41335,2013
272,41335,2013
273,41335,2013
270,41154,2013
280,41154,2013
281,41154,2013
286,41154,2013
280,34993,2013
281,34993,2013
287,34993,2013
270,35579,2013
286,35579,2013
280,63355,2013
281,63355,2013
282,63355,2013
275,65160,2013
276,65160,2013
277,65160,2013
275,42193,2013
278,42193,2013
283,42193,2013
285,42193,2013
270,31135,2013
286,31135,2013
275,41095,2013
278,41095,2013
584,64388,2013
585,64388,2013
580,52015,2013
581,52015,2013
582,49248,2013
587,57679,2013
458,43030,2013
440,40839,2013
444,40839,2013
437,38224,2013
439,38224,2013
450,55958,2013
452,55958,2013
453,55958,2013
430,43742,2013
431,43742,2013
453,43742,2013
455,43742,2013
451,61702,2013
452,61702,2013
439,42100,2013
444,42100,2013
446,42100,2013
440,43501,2013
441,43501,2013
442,43501,2013
430,84159,2013
432,84159,2013
433,84159,2013
434,46073,2013
440,46073,2013
448,46073,2013
430,56286,2013
431,56286,2013
430,51460,2013
431,51460,2013
432,51460,2013
440,66428,2013
442,66428,2013
444,66428,2013
431,59872,2013
450,59872,2013
451,59872,2013
453,59872,2013
454,59872,2013
450,46967,2013
451,46967,2013
452,46967,2013
433,46382,2013
435,46382,2013
448,46382,2013
458,46382,2013
439,37012,2013
440,54906,2013
441,54906,2013
430,54875,2013
431,54875,2013
437,54875,2013
438,54875,2013
440,52687,2013
442,52687,2013
448,52687,2013
434,40245,2013
435,40245,2013
436,40245,2013
444,40843,2013
445,40843,2013
446,40843,2013
433,41849,2013
448,41849,2013
440,66477,2013
442,66477,2013
443,66477,2013
448,66477,2013
453,51581,2013
454,51581,2013
450,42776,2013
453,42776,2013
454,42776,2013
430,39212,2013
437,39212,2013
438,39212,2013
442,52337,2013
443,52337,2013
444,52337,2013
446,52337,2013
430,39455,2013
448,39455,2013
449,39455,2013
431,40493,2013
451,40493,2013
456,40493,2013
456,37351,2013
442,44979,2013
446,44979,2013
447,44979,2013
440,49232,2013
441,49232,2013
442,49232,2013
443,49232,2013
446,49232,2013
447,49232,2013
440,41798,2013
442,41798,2013
444,41798,2013
445,41798,2013
437,44130,2013
438,44130,2013
446,44130,2013
450,73432,2013
451,73432,2013
452,73432,2013
453,73432,2013
454,73432,2013
442,49849,2013
446,49849,2013
448,49849,2013
434,51680,2013
435,51680,2013
436,51680,2013
448,51680,2013
458,51680,2013
730,63549,2013
731,63549,2013
737,63549,2013
730,54340,2013
731,54340,2013
748,54340,2013
730,41488,2013
735,41488,2013
740,44469,2013
741,44469,2013
744,44469,2013
744,39130,2013
730,45810,2013
731,45810,2013
748,45810,2013
730,36087,2013
740,36087,2013
748,36087,2013
730,45012,2013
748,45012,2013
740,54425,2013
741,54425,2013
743,54425,2013
740,47949,2013
741,47949,2013
740,52108,2013
741,52108,2013
743,52108,2013
744,52108,2013
973,47808,2013
974,47808,2013
970,66758,2013
971,66758,2013
972,66758,2013
973,66758,2013
977,46791,2013
974,40605,2013
977,40605,2013
974,43363,2013
975,43363,2013
974,38298,2013
975,38298,2013
976,36885,2013
977,36885,2013
973,43459,2013
974,43459,2013
973,45130,2013
974,45130,2013
970,46873,2013
971,46873,2013
973,46873,2013
970,54024,2013
971,54024,2013
972,54024,2013
971,49781,2013
973,49781,2013
978,48514,2013
970,63238,2013
971,63238,2013
972,63238,2013
971,58612,2013
973,58612,2013
170,59029,2013
172,59029,2013
173,59029,2013
150,51424,2013
151,51424,2013
152,51424,2013
153,51424,2013
156,51424,2013
160,51424,2013
156,43191,2013
157,43191,2013
160,43191,2013
162,43191,2013
150,49937,2013
151,49937,2013
160,49937,2013
161,49937,2013
170,56043,2013
175,56043,2013
180,56043,2013
194,56043,2013
195,56043,2013
196,56043,2013
159,42164,2013
166,42164,2013
180,73594,2013
189,73594,2013
190,73594,2013
191,73594,2013
194,73594,2013
150,58233,2013
160,58233,2013
161,58233,2013
162,58233,2013
163,58233,2013
157,41423,2013
159,41423,2013
166,41423,2013
180,44017,2013
182,44017,2013
183,44017,2013
186,44017,2013
166,53207,2013
168,53207,2013
175,83633,2013
190,83633,2013
193,83633,2013
194,83633,2013
195,83633,2013
157,39236,2013
158,39236,2013
166,39236,2013
168,39236,2013
177,46530,2013
178,46530,2013
179,46530,2013
186,46530,2013
161,44575,2013
163,44575,2013
164,44575,2013
170,60088,2013
172,60088,2013
173,60088,2013
170,53816,2013
171,53816,2013
179,53816,2013
190,64822,2013
191,64822,2013
193,64822,2013
164,44292,2013
165,44292,2013
150,38903,2013
154,38903,2013
155,38903,2013
156,38903,2013
170,54303,2013
172,54303,2013
156,45266,2013
157,45266,2013
159,45266,2013
162,45266,2013
184,45295,2013
185,45295,2013
186,45295,2013
170,56922,2013
173,56922,2013
175,56922,2013
176,56922,2013
193,56922,2013
195,56922,2013
160,43425,2013
161,43425,2013
170,55973,2013
175,55973,2013
179,55973,2013
195,55973,2013
180,54244,2013
181,54244,2013
189,54244,2013
195,54244,2013
178,45190,2013
182,45190,2013
186,45190,2013
187,45190,2013
169,47373,2013
177,47373,2013
178,47373,2013
160,44222,2013
161,44222,2013
163,44222,2013
180,55536,2013
182,55536,2013
183,55536,2013
184,55536,2013
186,55536,2013
180,76919,2013
189,76919,2013
190,76919,2013
191,76919,2013
193,76919,2013
194,76919,2013
195,76919,2013
180,60482,2013
181,60482,2013
183,60482,2013
170,41011,2013
177,41011,2013
178,41011,2013
190,36836,2013
191,36836,2013
179,41114,2013
182,41114,2013
195,41114,2013
154,43429,2013
155,43429,2013
156,43429,2013
159,43429,2013
150,55124,2013
151,55124,2013
152,55124,2013
153,55124,2013
154,55124,2013
150,51531,2013
151,51531,2013
152,51531,2013
154,51531,2013
155,51531,2013
156,51531,2013
157,51531,2013
159,51531,2013
162,51531,2013
170,57065,2013
173,57065,2013
174,57065,2013
28,65631,2013
29,65631,2013
28,70299,2013
28,48159,2013
29,48159,2013
28,70433,2013
290,42259,2013
291,42259,2013
298,42259,2013
296,41135,2013
299,57122,2013
290,50475,2013
294,50475,2013
294,51694,2013
290,31674,2013
291,31674,2013
295,31674,2013
290,54582,2013
294,54582,2013
291,41331,2013
295,41331,2013
293,49330,2013
296,49330,2013
291,34029,2013
296,34029,2013
298,34029,2013
295,42075,2013
290,38500,2013
297,38500,2013
290,35406,2013
291,35406,2013
293,35406,2013
296,35406,2013
290,53990,2013
291,53990,2013
292,53990,2013
296,40565,2013
290,31230,2013
291,31230,2013
294,31230,2013
296,41800,2013
290,47491,2013
291,47491,2013
292,47491,2013
293,42103,2013
296,42103,2013
290,39780,2013
291,39780,2013
297,54439,2013
570,52117,2013
571,52117,2013
577,48906,2013
377,40907,2013
378,40907,2013
379,40907,2013
377,44351,2013
378,44351,2013
379,44351,2013
373,42722,2013
370,47150,2013
371,47150,2013
372,47150,2013
376,35981,2013
377,35981,2013
378,35981,2013
373,47415,2013
374,47415,2013
377,49165,2013
378,49165,2013
379,49165,2013
380,39523,2013
383,39523,2013
370,45712,2013
371,45712,2013
384,45712,2013
370,51017,2013
371,51017,2013
422,51017,2013
385,31448,2013
370,50510,2013
371,50510,2013
370,57174,2013
371,57174,2013
377,40715,2013
378,40715,2013
379,40715,2013
375,45226,2013
380,45226,2013
381,45226,2013
376,40148,2013
378,40148,2013
370,55917,2013
371,55917,2013
376,41349,2013
370,88759,2013
371,88759,2013
372,88759,2013
384,88759,2013
370,56278,2013
371,56278,2013
759,42750,2013
786,48652,2013
789,48652,2013
765,50656,2013
780,49769,2013
781,49769,2013
782,49769,2013
755,41142,2013
774,66250,2013
775,66250,2013
778,37913,2013
785,34374,2013
750,80273,2013
751,80273,2013
752,80273,2013
753,80273,2013
754,80273,2013
780,72759,2013
781,72759,2013
782,72759,2013
786,72759,2013
765,51217,2013
766,51217,2013
750,47810,2013
751,47810,2013
752,47810,2013
753,47810,2013
760,47810,2013
750,74981,2013
752,74981,2013
760,74981,2013
761,74981,2013
762,74981,2013
797,55710,2013
751,57880,2013
760,57880,2013
766,57880,2013
798,39945,2013
799,39945,2013
770,88023,2013
774,88023,2013
775,88023,2013
775,60869,2013
776,60869,2013
750,44378,2013
754,44378,2013
762,44378,2013
756,45461,2013
781,58270,2013
786,58270,2013
770,52489,2013
772,52489,2013
773,52489,2013
774,52489,2013
775,52489,2013
756,39701,2013
781,58987,2013
786,58987,2013
787,58987,2013
751,38493,2013
757,38493,2013
758,38493,2013
785,35098,2013
751,44303,2013
754,44303,2013
776,41838,2013
777,41838,2013
760,56253,2013
751,65258,2013
754,65258,2013
773,41711,2013
775,41711,2013
793,47309,2013
794,47309,2013
765,40633,2013
766,40633,2013
767,40633,2013
797,72050,2013
773,68428,2013
774,68428,2013
778,68428,2013
757,35587,2013
759,35587,2013
783,49338,2013
784,49338,2013
776,52728,2013
760,60454,2013
761,60454,2013
764,60454,2013
790,37823,2013
791,37823,2013
790,60801,2013
791,60801,2013
750,93054,2013
751,93054,2013
783,46425,2013
751,47745,2013
756,47745,2013
757,47745,2013
750,56895,2013
752,56895,2013
760,56895,2013
761,56895,2013
762,56895,2013
795,44447,2013
796,44447,2013
768,45968,2013
769,45968,2013
733,60464,2013
765,60464,2013
786,60464,2013
787,60464,2013
779,52304,2013
758,38369,2013
773,38369,2013
778,38369,2013
780,39991,2013
783,39991,2013
763,43525,2013
765,70911,2013
786,70911,2013
787,70911,2013
843,48587,2013
840,70335,2013
843,70335,2013
844,70335,2013
840,61775,2013
841,61775,2013
840,60172,2013
846,60172,2013
847,51063,2013
840,53809,2013
842,53809,2013
843,53809,2013
844,53809,2013
54,64958,2013
56,64958,2013
229,70312,2013
245,70312,2013
203,102501,2013
204,102501,2013
205,102501,2013
220,102501,2013
221,102501,2013
222,102501,2013
228,55284,2013
229,55284,2013
244,55284,2013
240,57000,2013
241,57000,2013
245,57000,2013
231,66881,2013
232,66881,2013
238,66881,2013
200,111079,2013
201,111079,2013
202,111079,2013
220,111079,2013
221,111079,2013
222,111079,2013
223,111079,2013
201,82823,2013
224,82823,2013
225,82823,2013
226,82823,2013
227,82823,2013
226,69332,2013
225,77424,2013
230,77424,2013
231,77424,2013
230,59944,2013
231,59944,2013
232,59944,2013
230,73632,2013
231,73632,2013
201,116848,2013
220,116848,2013
240,45679,2013
241,45679,2013
243,45679,2013
201,95268,2013
220,95268,2013
221,95268,2013
240,56400,2013
241,56400,2013
228,56074,2013
244,56074,2013
224,71901,2013
225,71901,2013
229,71901,2013
230,71901,2013
231,71901,2013
221,93454,2013
224,93454,2013
225,93454,2013
227,93454,2013
231,78073,2013
236,78073,2013
222,86775,2013
223,86775,2013
233,67252,2013
234,67252,2013
237,67252,2013
236,43785,2013
245,40477,2013
236,49184,2013
234,44030,2013
235,44030,2013
233,43904,2013
237,43904,2013
231,39193,2013
232,39193,2013
240,36651,2013
241,36651,2013
233,60637,2013
234,60637,2013
233,62855,2013
234,62855,2013
989,58997,2013
993,58997,2013
988,51101,2013
983,46566,2013
986,57588,2013
985,48417,2013
986,48417,2013
993,56631,2013
988,46728,2013
991,46728,2013
993,46728,2013
985,41315,2013
982,51893,2013
980,71834,2013
981,71834,2013
982,71834,2013
983,71834,2013
984,71834,2013
980,62672,2013
981,62672,2013
983,62672,2013
985,62672,2013
983,40601,2013
985,40601,2013
980,57660,2013
983,57660,2013
984,57660,2013
985,57660,2013
982,52448,2013
980,67394,2013
982,67394,2013
990,47576,2013
991,47576,2013
992,47576,2013
985,59785,2013
982,50186,2013
989,41917,2013
993,41917,2013
254,55134,2013
255,39019,2013
257,39019,2013
263,41698,2013
264,41698,2013
265,41698,2013
250,46325,2013
251,46325,2013
252,46325,2013
253,46325,2013
255,46325,2013
263,49534,2013
265,49534,2013
250,40178,2013
251,40178,2013
252,40178,2013
258,40178,2013
259,40178,2013
261,41408,2013
541,51160,2013
542,51160,2013
543,51160,2013
535,60081,2013
537,60081,2013
539,60081,2013
530,51151,2013
535,51151,2013
539,51151,2013
547,49204,2013
530,54198,2013
539,54198,2013
549,54198,2013
530,51235,2013
531,51235,2013
535,51235,2013
531,51013,2013
534,51013,2013
546,51551,2013
530,47181,2013
541,47181,2013
542,47181,2013
544,51635,2013
530,41959,2013
531,41959,2013
532,41959,2013
541,56433,2013
543,56433,2013
549,56433,2013
530,70899,2013
532,70899,2013
544,49872,2013
549,49872,2013
531,54209,2013
534,54209,2013
531,47118,2013
535,47118,2013
540,67502,2013
547,67502,2013
530,50678,2013
531,52057,2013
535,52057,2013
530,66391,2013
530,75368,2013
531,75368,2013
532,75368,2013
549,49776,2013
544,47726,2013
546,47726,2013
820,61661,2013
826,58635,2013
364,48461,2014
365,48461,2014
350,41428,2014
359,41428,2014
362,41428,2014
350,38261,2014
351,38261,2014
355,38261,2014
356,38261,2014
359,38261,2014
357,35023,2014
359,35023,2014
350,55530,2014
351,55530,2014
360,55530,2014
351,40529,2014
359,40529,2014
362,40529,2014
363,39543,2014
350,44646,2014
351,44646,2014
352,44646,2014
354,44646,2014
356,40309,2014
368,39932,2014
356,49672,2014
357,49672,2014
357,58339,2014
358,58339,2014
350,33446,2014
351,33446,2014
357,33446,2014
359,33446,2014
365,43642,2014
366,43642,2014
360,43346,2014
361,43346,2014
350,44708,2014
351,44708,2014
356,44708,2014
357,44708,2014
350,50146,2014
351,50146,2014
359,50146,2014
350,67754,2014
351,67754,2014
352,67754,2014
350,39971,2014
351,39971,2014
362,39971,2014
350,47531,2014
351,47531,2014
354,47531,2014
355,47531,2014
350,35495,2014
351,35495,2014
355,35495,2014
995,76337,2014
997,69820,2014
996,73831,2014
859,33076,2014
860,33076,2014
865,33076,2014
856,45688,2014
859,49757,2014
860,49757,2014
863,49757,2014
864,49757,2014
850,53896,2014
851,53896,2014
852,53896,2014
853,53896,2014
855,53896,2014
853,37674,2014
860,37674,2014
864,37674,2014
859,34600,2014
860,34600,2014
865,34600,2014
853,45856,2014
856,45856,2014
857,45856,2014
851,49867,2014
852,49867,2014
855,49867,2014
856,49867,2014
857,49867,2014
853,44255,2014
860,44255,2014
863,44255,2014
853,40008,2014
727,56981,2014
724,42691,2014
720,51650,2014
721,51650,2014
719,41032,2014
720,41032,2014
721,41032,2014
716,32433,2014
720,32433,2014
721,32433,2014
720,54545,2014
721,54545,2014
720,44860,2014
721,44860,2014
722,44860,2014
719,53926,2014
720,53926,2014
721,53926,2014
722,53926,2014
729,38418,2014
727,45034,2014
729,45034,2014
720,39340,2014
721,39340,2014
725,39340,2014
945,77214,2014
946,77214,2014
947,77214,2014
950,77214,2014
953,77214,2014
959,42365,2014
945,80361,2014
946,80361,2014
947,80361,2014
948,80361,2014
956,71113,2014
957,71113,2014
961,71113,2014
932,43423,2014
936,43423,2014
937,43423,2014
938,43423,2014
955,40598,2014
922,39290,2014
932,47644,2014
933,47644,2014
934,47644,2014
935,47644,2014
932,42784,2014
936,42784,2014
954,34529,2014
900,55746,2014
902,55746,2014
903,55746,2014
904,55746,2014
905,55746,2014
906,55746,2014
907,55746,2014
908,55746,2014
910,55746,2014
911,55746,2014
912,55746,2014
913,55746,2014
914,55746,2014
915,55746,2014
916,55746,2014
917,55746,2014
918,55746,2014
930,55746,2014
932,55746,2014
935,55746,2014
936,42433,2014
949,95749,2014
954,42660,2014
955,42660,2014
936,44084,2014
953,44084,2014
934,57864,2014
939,57864,2014
950,57864,2014
945,74123,2014
954,74123,2014
956,56917,2014
957,56917,2014
959,56917,2014
961,56917,2014
906,76306,2014
907,76306,2014
908,76306,2014
926,76306,2014
927,76306,2014
928,76306,2014
956,75390,2014
957,75390,2014
959,75390,2014
961,75390,2014
917,57006,2014
920,57006,2014
922,57006,2014
923,57006,2014
925,57006,2014
928,57006,2014
945,55842,2014
956,55842,2014
957,55842,2014
958,55842,2014
917,52041,2014
922,52041,2014
923,52041,2014
924,52041,2014
925,52041,2014
928,52041,2014
935,52041,2014
919,66192,2014
920,66192,2014
921,66192,2014
925,66192,2014
926,66192,2014
940,85070,2014
941,85070,2014
952,51659,2014
953,51659,2014
956,51659,2014
934,63474,2014
940,101051,2014
941,101051,2014
943,101051,2014
944,101051,2014
930,63833,2014
931,63833,2014
932,63833,2014
934,63833,2014
940,97532,2014
943,97532,2014
945,97532,2014
950,97532,2014
951,97532,2014
940,65368,2014
950,65368,2014
960,43706,2014
