ZIP_3_DIGIT,popcount,year
433,75337,2014
435,75337,2014
448,75337,2014
458,75337,2014
439,67694,2014
440,229230,2014
441,229230,2014
430,169390,2014
431,169390,2014
437,169390,2014
438,169390,2014
440,304216,2014
442,304216,2014
448,304216,2014
434,435286,2014
435,435286,2014
436,435286,2014
444,233204,2014
445,233204,2014
446,233204,2014
433,65720,2014
448,65720,2014
440,176029,2014
442,176029,2014
443,176029,2014
448,176029,2014
453,103900,2014
454,103900,2014
450,533116,2014
453,533116,2014
454,533116,2014
430,85818,2014
437,85818,2014
438,85818,2014
442,161882,2014
443,161882,2014
444,161882,2014
446,161882,2014
430,121942,2014
448,121942,2014
449,121942,2014
431,77159,2014
451,77159,2014
456,77159,2014
456,77258,2014
442,375736,2014
446,375736,2014
447,375736,2014
440,541943,2014
441,541943,2014
442,541943,2014
443,541943,2014
446,541943,2014
447,541943,2014
440,205175,2014
442,205175,2014
444,205175,2014
445,205175,2014
437,92788,2014
438,92788,2014
446,92788,2014
450,221659,2014
451,221659,2014
452,221659,2014
453,221659,2014
454,221659,2014
442,115537,2014
446,115537,2014
448,115537,2014
434,129590,2014
435,129590,2014
436,129590,2014
448,129590,2014
458,129590,2014
730,129582,2014
731,129582,2014
737,129582,2014
730,269908,2014
731,269908,2014
748,269908,2014
730,125033,2014
735,125033,2014
740,70632,2014
741,70632,2014
744,70632,2014
744,69966,2014
730,766215,2014
731,766215,2014
748,766215,2014
730,80264,2014
740,80264,2014
748,80264,2014
730,71811,2014
748,71811,2014
740,89815,2014
741,89815,2014
743,89815,2014
740,629598,2014
741,629598,2014
740,75702,2014
741,75702,2014
743,75702,2014
744,75702,2014
973,86316,2014
974,86316,2014
970,394972,2014
971,394972,2014
972,394972,2014
973,394972,2014
977,170388,2014
974,106972,2014
977,106972,2014
974,210287,2014
975,210287,2014
974,83599,2014
975,83599,2014
976,65455,2014
977,65455,2014
973,358337,2014
974,358337,2014
973,119356,2014
974,119356,2014
970,326110,2014
971,326110,2014
973,326110,2014
970,776712,2014
971,776712,2014
972,776712,2014
971,77916,2014
973,77916,2014
978,76705,2014
970,562998,2014
971,562998,2014
972,562998,2014
971,101758,2014
973,101758,2014
170,101714,2014
172,101714,2014
173,101714,2014
150,1231255,2014
151,1231255,2014
152,1231255,2014
153,1231255,2014
156,1231255,2014
160,1231255,2014
156,67785,2014
157,67785,2014
160,67785,2014
162,67785,2014
150,169392,2014
151,169392,2014
160,169392,2014
161,169392,2014
170,413691,2014
175,413691,2014
180,413691,2014
194,413691,2014
195,413691,2014
196,413691,2014
159,125955,2014
166,125955,2014
180,626685,2014
189,626685,2014
190,626685,2014
191,626685,2014
194,626685,2014
150,185943,2014
160,185943,2014
161,185943,2014
162,185943,2014
163,185943,2014
157,137732,2014
159,137732,2014
166,137732,2014
180,64441,2014
182,64441,2014
183,64441,2014
186,64441,2014
166,158742,2014
168,158742,2014
175,512784,2014
190,512784,2014
193,512784,2014
194,512784,2014
195,512784,2014
157,81191,2014
158,81191,2014
166,81191,2014
168,81191,2014
177,67122,2014
178,67122,2014
179,67122,2014
186,67122,2014
161,87175,2014
163,87175,2014
164,87175,2014
170,243762,2014
172,243762,2014
173,243762,2014
170,271453,2014
171,271453,2014
179,271453,2014
190,562960,2014
191,562960,2014
193,562960,2014
164,278443,2014
165,278443,2014
150,134086,2014
154,134086,2014
155,134086,2014
156,134086,2014
170,152892,2014
172,152892,2014
156,87706,2014
157,87706,2014
159,87706,2014
162,87706,2014
184,212719,2014
185,212719,2014
186,212719,2014
170,533320,2014
173,533320,2014
175,533320,2014
176,533320,2014
193,533320,2014
195,533320,2014
160,88771,2014
161,88771,2014
170,136359,2014
175,136359,2014
179,136359,2014
195,136359,2014
180,357823,2014
181,357823,2014
189,357823,2014
195,357823,2014
178,318829,2014
182,318829,2014
186,318829,2014
187,318829,2014
169,116508,2014
177,116508,2014
178,116508,2014
160,114884,2014
161,114884,2014
163,114884,2014
180,166314,2014
182,166314,2014
183,166314,2014
184,166314,2014
186,166314,2014
180,816857,2014
189,816857,2014
190,816857,2014
191,816857,2014
193,816857,2014
194,816857,2014
195,816857,2014
180,300654,2014
181,300654,2014
183,300654,2014
170,93944,2014
177,93944,2014
178,93944,2014
190,1560297,2014
191,1560297,2014
179,145797,2014
182,145797,2014
195,145797,2014
154,76218,2014
155,76218,2014
156,76218,2014
159,76218,2014
150,208187,2014
151,208187,2014
152,208187,2014
153,208187,2014
154,208187,2014
150,359320,2014
151,359320,2014
152,359320,2014
154,359320,2014
155,359320,2014
156,359320,2014
157,359320,2014
159,359320,2014
162,359320,2014
170,440755,2014
173,440755,2014
174,440755,2014
28,165128,2014
29,165128,2014
28,82358,2014
28,631974,2014
29,631974,2014
28,126653,2014
290,164753,2014
291,164753,2014
298,164753,2014
296,192810,2014
299,175852,2014
290,198205,2014
294,198205,2014
294,381015,2014
290,67799,2014
291,67799,2014
295,67799,2014
290,148469,2014
294,148469,2014
291,139231,2014
295,139231,2014
293,482752,2014
296,482752,2014
291,69520,2014
296,69520,2014
298,69520,2014
295,298832,2014
290,83160,2014
297,83160,2014
290,66533,2014
291,66533,2014
293,66533,2014
296,66533,2014
290,277888,2014
291,277888,2014
292,277888,2014
296,75192,2014
290,90090,2014
291,90090,2014
294,90090,2014
296,120368,2014
290,401566,2014
291,401566,2014
292,401566,2014
293,293542,2014
296,293542,2014
290,107919,2014
291,107919,2014
297,245346,2014
570,182882,2014
571,182882,2014
577,108242,2014
377,75528,2014
378,75528,2014
379,75528,2014
377,126339,2014
378,126339,2014
379,126339,2014
373,102975,2014
370,668347,2014
371,668347,2014
372,668347,2014
376,68335,2014
377,68335,2014
378,68335,2014
373,351220,2014
374,351220,2014
377,448644,2014
378,448644,2014
379,448644,2014
380,98178,2014
383,98178,2014
370,85515,2014
371,85515,2014
384,85515,2014
370,189961,2014
371,189961,2014
422,189961,2014
385,74165,2014
370,68079,2014
371,68079,2014
370,288906,2014
371,288906,2014
377,95110,2014
378,95110,2014
379,95110,2014
375,938803,2014
380,938803,2014
381,938803,2014
376,157047,2014
378,157047,2014
370,172706,2014
371,172706,2014
376,126242,2014
370,205226,2014
371,205226,2014
372,205226,2014
384,205226,2014
370,125376,2014
371,125376,2014
759,87750,2014
786,78069,2014
789,78069,2014
765,329140,2014
780,1855866,2014
781,1855866,2014
782,1855866,2014
755,93275,2014
774,338124,2014
775,338124,2014
778,209152,2014
785,420392,2014
750,885241,2014
751,885241,2014
752,885241,2014
753,885241,2014
754,885241,2014
780,123694,2014
781,123694,2014
782,123694,2014
786,123694,2014
765,75562,2014
766,75562,2014
750,2518638,2014
751,2518638,2014
752,2518638,2014
753,2518638,2014
760,2518638,2014
750,753363,2014
752,753363,2014
760,753363,2014
761,753363,2014
762,753363,2014
797,153904,2014
751,159317,2014
760,159317,2014
766,159317,2014
798,833487,2014
799,833487,2014
770,685345,2014
774,685345,2014
775,685345,2014
775,314198,2014
776,314198,2014
750,123534,2014
754,123534,2014
762,123534,2014
756,123204,2014
781,147250,2014
786,147250,2014
770,4441370,2014
772,4441370,2014
773,4441370,2014
774,4441370,2014
775,4441370,2014
756,67336,2014
781,185025,2014
786,185025,2014
787,185025,2014
751,79290,2014
757,79290,2014
758,79290,2014
785,831073,2014
751,88493,2014
754,88493,2014
776,252235,2014
777,252235,2014
760,157456,2014
751,111236,2014
754,111236,2014
773,78117,2014
775,78117,2014
793,293974,2014
794,293974,2014
765,243441,2014
766,243441,2014
767,243441,2014
797,155830,2014
773,518947,2014
774,518947,2014
778,518947,2014
757,65301,2014
759,65301,2014
783,356221,2014
784,356221,2014
776,83433,2014
760,123164,2014
761,123164,2014
764,123164,2014
790,121627,2014
791,121627,2014
790,128220,2014
791,128220,2014
750,87809,2014
751,87809,2014
783,66915,2014
751,218842,2014
756,218842,2014
757,218842,2014
750,1945360,2014
752,1945360,2014
760,1945360,2014
761,1945360,2014
762,1945360,2014
795,135143,2014
796,135143,2014
768,116608,2014
769,116608,2014
733,1151145,2014
765,1151145,2014
786,1151145,2014
787,1151145,2014
779,91081,2014
758,69789,2014
773,69789,2014
778,69789,2014
780,266673,2014
783,266673,2014
763,132355,2014
765,489250,2014
786,489250,2014
787,489250,2014
843,118343,2014
840,329692,2014
843,329692,2014
844,329692,2014
840,1091742,2014
841,1091742,2014
840,560974,2014
846,560974,2014
847,151948,2014
840,240475,2014
842,240475,2014
843,240475,2014
844,240475,2014
54,160531,2014
56,160531,2014
229,104489,2014
245,104489,2014
203,226908,2014
204,226908,2014
205,226908,2014
220,226908,2014
221,226908,2014
222,226908,2014
228,73862,2014
229,73862,2014
244,73862,2014
240,76583,2014
241,76583,2014
245,76583,2014
231,332499,2014
232,332499,2014
238,332499,2014
200,1137538,2014
201,1137538,2014
202,1137538,2014
220,1137538,2014
221,1137538,2014
222,1137538,2014
223,1137538,2014
201,68248,2014
224,68248,2014
225,68248,2014
226,68248,2014
227,68248,2014
226,82377,2014
225,101918,2014
230,101918,2014
231,101918,2014
230,321924,2014
231,321924,2014
232,321924,2014
230,72583,2014
231,72583,2014
201,363050,2014
220,363050,2014
240,97244,2014
241,97244,2014
243,97244,2014
201,446094,2014
220,446094,2014
221,446094,2014
240,93785,2014
241,93785,2014
228,78171,2014
244,78171,2014
224,129188,2014
225,129188,2014
229,129188,2014
230,129188,2014
231,129188,2014
221,139992,2014
224,139992,2014
225,139992,2014
227,139992,2014
231,66342,2014
236,66342,2014
222,150575,2014
223,150575,2014
233,233371,2014
234,233371,2014
237,233371,2014
236,136879,2014
245,79047,2014
236,182965,2014
234,245428,2014
235,245428,2014
233,96004,2014
237,96004,2014
231,217853,2014
232,217853,2014
240,99428,2014
241,99428,2014
233,86806,2014
234,86806,2014
233,450980,2014
234,450980,2014
989,186486,2014
993,186486,2014
988,74588,2014
983,72715,2014
986,451008,2014
985,102133,2014
986,102133,2014
993,87809,2014
988,93147,2014
991,93147,2014
993,93147,2014
985,70818,2014
982,79275,2014
980,2079967,2014
981,2079967,2014
982,2079967,2014
983,2079967,2014
984,2079967,2014
980,254183,2014
981,254183,2014
983,254183,2014
985,254183,2014
983,75128,2014
985,75128,2014
980,831928,2014
983,831928,2014
984,831928,2014
985,831928,2014
982,120365,2014
980,759583,2014
982,759583,2014
990,484318,2014
991,484318,2014
992,484318,2014
985,265851,2014
982,208351,2014
989,247687,2014
993,247687,2014
254,110497,2014
255,97109,2014
257,97109,2014
263,68761,2014
264,68761,2014
265,68761,2014
250,190223,2014
251,190223,2014
252,190223,2014
253,190223,2014
255,190223,2014
263,103463,2014
265,103463,2014
250,78241,2014
251,78241,2014
252,78241,2014
258,78241,2014
259,78241,2014
261,86237,2014
541,256670,2014
542,256670,2014
543,256670,2014
535,516284,2014
537,516284,2014
539,516284,2014
530,88574,2014
535,88574,2014
539,88574,2014
547,101564,2014
530,101759,2014
539,101759,2014
549,101759,2014
530,84395,2014
531,84395,2014
535,84395,2014
531,168068,2014
534,168068,2014
546,118011,2014
530,80160,2014
541,80160,2014
542,80160,2014
544,135780,2014
530,956406,2014
531,956406,2014
532,956406,2014
541,182006,2014
543,182006,2014
549,182006,2014
530,87470,2014
532,87470,2014
544,70482,2014
549,70482,2014
531,195163,2014
534,195163,2014
531,161188,2014
535,161188,2014
540,86759,2014
547,86759,2014
530,115290,2014
531,103527,2014
535,103527,2014
530,133251,2014
530,395118,2014
531,395118,2014
532,395118,2014
549,169511,2014
544,73608,2014
546,73608,2014
820,96389,2014
826,81624,2014
364,203709,2015
365,203709,2015
350,115620,2015
359,115620,2015
362,115620,2015
350,82005,2015
351,82005,2015
355,82005,2015
356,82005,2015
359,82005,2015
357,71130,2015
359,71130,2015
350,81468,2015
351,81468,2015
360,81468,2015
351,103057,2015
359,103057,2015
362,103057,2015
363,104173,2015
350,660367,2015
351,660367,2015
352,660367,2015
354,660367,2015
356,92596,2015
368,156993,2015
356,91663,2015
357,91663,2015
357,353089,2015
358,353089,2015
350,94725,2015
351,94725,2015
357,94725,2015
359,94725,2015
365,415395,2015
366,415395,2015
360,226519,2015
361,226519,2015
350,119565,2015
351,119565,2015
356,119565,2015
357,119565,2015
350,87074,2015
351,87074,2015
359,87074,2015
350,208713,2015
351,208713,2015
352,208713,2015
350,80862,2015
351,80862,2015
362,80862,2015
350,203976,2015
351,203976,2015
354,203976,2015
355,203976,2015
350,65294,2015
351,65294,2015
355,65294,2015
995,298695,2015
997,99631,2015
996,101095,2015
859,71474,2015
860,71474,2015
865,71474,2015
856,126427,2015
859,139097,2015
860,139097,2015
863,139097,2015
864,139097,2015
850,4167947,2015
851,4167947,2015
852,4167947,2015
853,4167947,2015
855,4167947,2015
853,204737,2015
860,204737,2015
864,204737,2015
859,108277,2015
860,108277,2015
865,108277,2015
853,1010025,2015
856,1010025,2015
857,1010025,2015
851,406584,2015
852,406584,2015
855,406584,2015
856,406584,2015
857,406584,2015
853,222255,2015
860,222255,2015
863,222255,2015
853,204275,2015
727,249672,2015
724,104354,2015
720,121552,2015
721,121552,2015
719,97177,2015
720,97177,2015
721,97177,2015
716,71565,2015
720,71565,2015
721,71565,2015
720,71645,2015
721,71645,2015
720,392664,2015
721,392664,2015
722,392664,2015
719,117460,2015
720,117460,2015
721,117460,2015
722,117460,2015
729,127780,2015
727,225477,2015
729,225477,2015
720,79161,2015
721,79161,2015
725,79161,2015
945,1638215,2015
946,1638215,2015
947,1638215,2015
950,1638215,2015
953,1638215,2015
959,225411,2015
945,1126745,2015
946,1126745,2015
947,1126745,2015
948,1126745,2015
956,184452,2015
957,184452,2015
961,184452,2015
932,974861,2015
936,974861,2015
937,974861,2015
938,974861,2015
955,135727,2015
922,180191,2015
932,882176,2015
933,882176,2015
934,882176,2015
935,882176,2015
932,150965,2015
936,150965,2015
954,64591,2015
900,10170292,2015
902,10170292,2015
903,10170292,2015
904,10170292,2015
905,10170292,2015
906,10170292,2015
907,10170292,2015
908,10170292,2015
910,10170292,2015
911,10170292,2015
912,10170292,2015
913,10170292,2015
914,10170292,2015
915,10170292,2015
916,10170292,2015
917,10170292,2015
918,10170292,2015
930,10170292,2015
932,10170292,2015
935,10170292,2015
936,154998,2015
949,261221,2015
954,87649,2015
955,87649,2015
936,268455,2015
953,268455,2015
934,433898,2015
939,433898,2015
950,433898,2015
945,142456,2015
954,142456,2015
956,98877,2015
957,98877,2015
959,98877,2015
961,98877,2015
906,3169776,2015
907,3169776,2015
908,3169776,2015
926,3169776,2015
927,3169776,2015
928,3169776,2015
956,375391,2015
957,375391,2015
959,375391,2015
961,375391,2015
917,2361026,2015
920,2361026,2015
922,2361026,2015
923,2361026,2015
925,2361026,2015
928,2361026,2015
945,1501335,2015
956,1501335,2015
957,1501335,2015
958,1501335,2015
917,2128133,2015
922,2128133,2015
923,2128133,2015
924,2128133,2015
925,2128133,2015
928,2128133,2015
935,2128133,2015
919,3299521,2015
920,3299521,2015
921,3299521,2015
925,3299521,2015
926,3299521,2015
940,864816,2015
941,864816,2015
952,726106,2015
953,726106,2015
956,726106,2015
934,281401,2015
940,765135,2015
941,765135,2015
943,765135,2015
944,765135,2015
930,444769,2015
931,444769,2015
932,444769,2015
934,444769,2015
940,1918044,2015
943,1918044,2015
945,1918044,2015
950,1918044,2015
951,1918044,2015
940,274146,2015
950,274146,2015
960,179533,2015
945,436092,2015
956,436092,2015
945,502146,2015
949,502146,2015
954,502146,2015
952,538388,2015
953,538388,2015
956,96463,2015
958,96463,2015
959,96463,2015
932,459863,2015
936,459863,2015
902,850536,2015
913,850536,2015
930,850536,2015
932,850536,2015
956,213016,2015
957,213016,2015
959,213016,2015
956,74492,2015
959,74492,2015
800,491337,2015
801,491337,2015
802,491337,2015
806,491337,2015
807,491337,2015
800,631096,2015
801,631096,2015
802,631096,2015
800,319372,2015
803,319372,2015
804,319372,2015
805,319372,2015
800,65065,2015
802,65065,2015
805,65065,2015
806,65065,2015
800,682545,2015
801,682545,2015
802,682545,2015
800,322387,2015
801,322387,2015
804,322387,2015
801,674471,2015
808,674471,2015
809,674471,2015
810,674471,2015
800,565524,2015
801,565524,2015
802,565524,2015
803,565524,2015
804,565524,2015
805,333577,2015
806,333577,2015
815,148513,2015
816,148513,2015
808,163591,2015
810,163591,2015
812,163591,2015
805,285174,2015
806,285174,2015
807,285174,2015
64,948053,2015
66,948053,2015
67,948053,2015
68,948053,2015
69,948053,2015
60,895841,2015
61,895841,2015
64,895841,2015
67,895841,2015
60,183603,2015
67,183603,2015
68,183603,2015
60,164063,2015
64,164063,2015
60,859470,2015
64,859470,2015
65,859470,2015
67,859470,2015
62,271863,2015
63,271863,2015
64,271863,2015
60,151420,2015
62,151420,2015
64,151420,2015
62,116573,2015
63,116573,2015
199,173533,2015
197,556779,2015
198,556779,2015
199,556779,2015
199,215622,2015
200,672228,2015
202,672228,2015
203,672228,2015
204,672228,2015
205,672228,2015
320,259964,2015
326,259964,2015
324,181635,2015
327,568088,2015
328,568088,2015
329,568088,2015
330,1896425,2015
331,1896425,2015
333,1896425,2015
334,1896425,2015
339,173115,2015
342,173115,2015
344,141058,2015
346,141058,2015
320,203967,2015
321,203967,2015
322,203967,2015
326,203967,2015
341,357305,2015
320,68348,2015
326,68348,2015
320,913010,2015
322,913010,2015
325,311003,2015
320,105392,2015
321,105392,2015
335,178439,2015
344,178439,2015
346,178439,2015
338,99491,2015
339,99491,2015
342,99491,2015
349,99491,2015
335,1349050,2015
336,1349050,2015
338,1349050,2015
329,147919,2015
321,325875,2015
327,325875,2015
347,325875,2015
339,701982,2015
341,701982,2015
323,286272,2015
335,363369,2015
338,363369,2015
342,363369,2015
321,343254,2015
326,343254,2015
327,343254,2015
344,343254,2015
334,156283,2015
349,156283,2015
330,2693117,2015
331,2693117,2015
332,2693117,2015
330,77482,2015
320,78444,2015
322,78444,2015
325,198664,2015
327,1288126,2015
328,1288126,2015
347,1288126,2015
328,323993,2015
338,323993,2015
347,323993,2015
349,323993,2015
334,1422789,2015
335,497909,2015
346,497909,2015
336,949827,2015
337,949827,2015
346,949827,2015
335,650092,2015
338,650092,2015
347,650092,2015
320,72023,2015
321,72023,2015
326,72023,2015
320,226640,2015
321,226640,2015
322,226640,2015
349,298563,2015
325,167040,2015
342,405549,2015
327,449144,2015
321,118891,2015
335,118891,2015
344,118891,2015
347,118891,2015
321,517887,2015
327,517887,2015
300,75370,2015
305,75370,2015
306,75370,2015
301,102747,2015
310,153721,2015
312,153721,2015
304,72651,2015
313,72651,2015
301,114545,2015
307,66050,2015
313,286956,2015
314,286956,2015
300,235900,2015
301,235900,2015
305,235900,2015
306,123912,2015
302,273955,2015
303,273955,2015
300,741334,2015
301,741334,2015
303,741334,2015
311,741334,2015
308,144052,2015
309,144052,2015
302,138427,2015
300,734871,2015
302,734871,2015
303,734871,2015
311,734871,2015
399,734871,2015
317,91332,2015
398,91332,2015
301,140733,2015
302,110714,2015
311,110714,2015
301,96504,2015
307,96504,2015
300,212438,2015
301,212438,2015
305,212438,2015
300,1010562,2015
302,1010562,2015
303,1010562,2015
311,1010562,2015
315,83579,2015
300,895823,2015
303,895823,2015
305,895823,2015
306,895823,2015
311,895823,2015
305,193535,2015
302,217739,2015
310,150033,2015
313,62467,2015
316,112865,2015
318,200579,2015
319,200579,2015
300,105473,2015
302,105473,2015
310,105473,2015
301,152238,2015
308,201793,2015
309,201793,2015
300,88856,2015
302,88856,2015
302,69763,2015
318,69763,2015
307,68066,2015
300,88399,2015
306,88399,2015
307,104216,2015
967,196428,2015
967,998714,2015
968,998714,2015
967,71735,2015
967,164593,2015
836,434211,2015
837,434211,2015
832,83744,2015
832,110089,2015
834,110089,2015
836,207478,2015
838,150346,2015
833,82375,2015
623,67013,2015
609,208861,2015
618,208861,2015
619,208861,2015
600,5238216,2015
601,5238216,2015
602,5238216,2015
603,5238216,2015
604,5238216,2015
605,5238216,2015
606,5238216,2015
607,5238216,2015
608,5238216,2015
601,104352,2015
605,104352,2015
610,104352,2015
600,933736,2015
601,933736,2015
604,933736,2015
605,933736,2015
600,530847,2015
601,530847,2015
605,530847,2015
604,110879,2015
609,110879,2015
604,123355,2015
605,123355,2015
600,703910,2015
604,111333,2015
605,111333,2015
613,111333,2015
600,307343,2015
601,307343,2015
610,307343,2015
617,173166,2015
618,173166,2015
617,107303,2015
618,107303,2015
619,107303,2015
625,107303,2015
620,266209,2015
622,266209,2015
614,186221,2015
615,186221,2015
616,186221,2015
612,146133,2015
620,264052,2015
622,264052,2015
625,198712,2015
626,198712,2015
627,198712,2015
615,134800,2015
616,134800,2015
617,134800,2015
626,134800,2015
609,79282,2015
618,79282,2015
604,687263,2015
605,687263,2015
609,687263,2015
628,67466,2015
629,67466,2015
601,287078,2015
610,287078,2015
611,287078,2015
467,368450,2015
468,368450,2015
461,81162,2015
472,81162,2015
474,81162,2015
471,115371,2015
472,115371,2015
460,116852,2015
473,116852,2015
465,203474,2015
467,203474,2015
471,76778,2015
460,67979,2015
469,67979,2015
473,67979,2015
460,309697,2015
462,309697,2015
460,72520,2015
461,72520,2015
462,72520,2015
473,72520,2015
460,158192,2015
461,158192,2015
462,158192,2015
479,158192,2015
460,82556,2015
469,82556,2015
461,149633,2015
462,149633,2015
465,78620,2015
467,78620,2015
469,78620,2015
463,487865,2015
464,487865,2015
463,110884,2015
465,110884,2015
460,129723,2015
469,129723,2015
473,129723,2015
460,939020,2015
461,939020,2015
462,939020,2015
461,144705,2015
472,144705,2015
474,144705,2015
461,69648,2015
474,69648,2015
463,167688,2015
464,167688,2015
465,268441,2015
466,268441,2015
460,185826,2015
469,185826,2015
479,185826,2015
476,181877,2015
477,181877,2015
478,107896,2015
473,67001,2015
506,133455,2015
507,133455,2015
500,80133,2015
501,80133,2015
502,80133,2015
503,80133,2015
520,97125,2015
522,144251,2015
523,144251,2015
524,144251,2015
527,144251,2015
522,219916,2015
523,219916,2015
524,219916,2015
500,467711,2015
501,467711,2015
502,467711,2015
503,467711,2015
509,467711,2015
515,93671,2015
527,172126,2015
528,172126,2015
500,96021,2015
501,96021,2015
502,96021,2015
510,102782,2015
511,102782,2015
668,66741,2015
670,66741,2015
671,66741,2015
672,66741,2015
660,118053,2015
664,118053,2015
665,118053,2015
660,580159,2015
662,580159,2015
660,79315,2015
661,79315,2015
664,75247,2015
665,75247,2015
669,75247,2015
674,75247,2015
670,511574,2015
671,511574,2015
672,511574,2015
675,511574,2015
660,178725,2015
664,178725,2015
665,178725,2015
666,178725,2015
660,163369,2015
661,163369,2015
662,163369,2015
410,127712,2015
452,127712,2015
400,78702,2015
401,78702,2015
402,78702,2015
410,92066,2015
422,73309,2015
423,73309,2015
424,73309,2015
423,99259,2015
403,314488,2015
405,314488,2015
400,106439,2015
401,106439,2015
427,106439,2015
400,763623,2015
401,763623,2015
402,763623,2015
410,165012,2015
459,165012,2015
420,65018,2015
403,87824,2015
404,87824,2015
415,61792,2015
416,61792,2015
421,122851,2015
422,122851,2015
703,119455,2015
704,119455,2015
707,119455,2015
710,125175,2015
711,125175,2015
710,251460,2015
711,251460,2015
706,198788,2015
707,446753,2015
708,446753,2015
705,74103,2015
700,436275,2015
701,436275,2015
703,436275,2015
705,240098,2015
700,98325,2015
703,98325,2015
704,137788,2015
707,137788,2015
700,389617,2015
701,389617,2015
712,156761,2015
714,156761,2015
706,132141,2015
713,132141,2015
714,132141,2015
705,83848,2015
707,83848,2015
713,83848,2015
704,250088,2015
704,128755,2015
703,113972,2015
42,107233,2015
44,68628,2015
47,68628,2015
40,289977,2015
41,289977,2015
42,289977,2015
42,119980,2015
43,119980,2015
49,119980,2015
44,152692,2015
47,152692,2015
49,152692,2015
38,201169,2015
39,201169,2015
40,201169,2015
215,72528,2015
217,72528,2015
207,564195,2015
210,564195,2015
211,564195,2015
212,564195,2015
214,564195,2015
210,831128,2015
211,831128,2015
212,831128,2015
206,90595,2015
207,90595,2015
210,167627,2015
211,167627,2015
217,167627,2015
219,102382,2015
206,156118,2015
208,245322,2015
217,245322,2015
210,250290,2015
211,250290,2015
207,313414,2015
208,313414,2015
210,313414,2015
211,313414,2015
217,313414,2015
200,1040116,2015
202,1040116,2015
207,1040116,2015
208,1040116,2015
209,1040116,2015
210,1040116,2015
217,1040116,2015
202,909535,2015
203,909535,2015
204,909535,2015
205,909535,2015
206,909535,2015
207,909535,2015
209,909535,2015
206,111413,2015
217,149585,2015
218,102370,2015
212,621849,2015
23,214333,2015
25,214333,2015
26,214333,2015
10,127828,2015
12,127828,2015
13,127828,2015
20,556772,2015
23,556772,2015
27,556772,2015
18,776043,2015
19,776043,2015
55,776043,2015
10,70601,2015
12,70601,2015
13,70601,2015
10,470690,2015
11,470690,2015
12,470690,2015
15,470690,2015
10,161292,2015
12,161292,2015
13,161292,2015
14,1585139,2015
15,1585139,2015
17,1585139,2015
18,1585139,2015
20,1585139,2015
21,1585139,2015
22,1585139,2015
24,1585139,2015
15,696023,2015
17,696023,2015
20,696023,2015
21,696023,2015
22,696023,2015
23,696023,2015
24,696023,2015
27,696023,2015
20,510393,2015
21,510393,2015
23,510393,2015
25,510393,2015
27,510393,2015
19,778121,2015
20,778121,2015
21,778121,2015
22,778121,2015
24,778121,2015
10,818963,2015
13,818963,2015
14,818963,2015
15,818963,2015
16,818963,2015
17,818963,2015
490,114625,2015
493,114625,2015
494,114625,2015
486,105659,2015
487,105659,2015
490,154636,2015
491,154636,2015
488,134314,2015
490,134314,2015
492,134314,2015
488,77390,2015
489,77390,2015
488,108801,2015
489,108801,2015
490,108801,2015
492,108801,2015
484,410849,2015
485,410849,2015
487,410849,2015
496,91636,2015
488,286085,2015
489,286085,2015
492,286085,2015
486,70698,2015
488,70698,2015
493,70698,2015
481,159494,2015
488,159494,2015
492,159494,2015
490,260263,2015
488,636369,2015
493,636369,2015
494,636369,2015
495,636369,2015
480,88373,2015
483,88373,2015
484,88373,2015
487,88373,2015
481,98573,2015
492,98573,2015
481,187316,2015
483,187316,2015
484,187316,2015
488,187316,2015
492,187316,2015
480,864840,2015
482,864840,2015
483,864840,2015
498,67215,2015
486,83632,2015
488,83632,2015
481,149568,2015
492,149568,2015
493,172790,2015
494,172790,2015
480,1242304,2015
481,1242304,2015
482,1242304,2015
483,1242304,2015
484,1242304,2015
493,279955,2015
494,279955,2015
495,279955,2015
484,193307,2015
486,193307,2015
487,193307,2015
488,193307,2015
480,159875,2015
484,159875,2015
484,68619,2015
486,68619,2015
488,68619,2015
490,75077,2015
481,358880,2015
492,358880,2015
480,1759335,2015
481,1759335,2015
482,1759335,2015
483,1759335,2015
550,344151,2015
551,344151,2015
553,344151,2015
554,344151,2015
560,65787,2015
553,98741,2015
555,98741,2015
560,98741,2015
550,414686,2015
551,414686,2015
553,414686,2015
551,1223149,2015
553,1223149,2015
554,1223149,2015
559,151436,2015
551,538133,2015
554,538133,2015
550,65400,2015
559,65400,2015
560,65400,2015
556,200431,2015
557,200431,2015
558,200431,2015
566,200431,2015
550,141660,2015
553,141660,2015
560,141660,2015
553,91705,2015
563,91705,2015
553,154708,2015
563,154708,2015
550,251597,2015
551,251597,2015
553,131311,2015
386,173323,2015
394,75944,2015
395,75944,2015
395,201410,2015
390,242891,2015
391,242891,2015
392,242891,2015
394,141425,2015
395,141425,2015
391,68215,2015
394,68215,2015
393,78524,2015
388,85300,2015
390,103465,2015
391,103465,2015
392,103465,2015
390,149039,2015
391,149039,2015
392,149039,2015
650,174974,2015
652,174974,2015
644,89100,2015
645,89100,2015
637,78572,2015
640,101603,2015
641,101603,2015
647,101603,2015
656,83279,2015
657,83279,2015
640,235637,2015
641,235637,2015
644,235637,2015
650,76720,2015
651,76720,2015
630,102426,2015
654,102426,2015
656,288072,2015
657,288072,2015
658,288072,2015
640,687623,2015
641,687623,2015
649,687623,2015
647,118596,2015
648,118596,2015
630,224124,2015
