ZIP_3_DIGIT,pct_lsHS,year
140,18,2010
141,18,2010
147,18,2010
130,30.2,2010
131,30.2,2010
148,30.2,2010
140,11.588411588,2010
141,11.588411588,2010
147,11.588411588,2010
148,15.384615385,2010
149,15.384615385,2010
129,14,2010
105,11.911911912,2010
125,11.911911912,2010
126,11.911911912,2010
140,13,2010
141,13,2010
142,13,2010
130,13.013013013,2010
131,13.013013013,2010
136,13.013013013,2010
112,19.380619381,2010
114,19.380619381,2010
144,11.5,2010
145,11.5,2010
148,11.5,2010
130,9.80980981,2010
131,9.80980981,2010
133,9.80980981,2010
134,9.80980981,2010
144,13.086913087,2010
145,13.086913087,2010
146,13.086913087,2010
110,10.4,2010
115,10.4,2010
116,10.4,2010
117,10.4,2010
118,10.4,2010
100,10.9,2010
101,10.9,2010
102,10.9,2010
104,10.9,2010
140,9.1,2010
141,9.1,2010
143,9.1,2010
130,16.4,2010
131,16.4,2010
133,16.4,2010
134,16.4,2010
135,16.4,2010
130,11.3,2010
131,11.3,2010
132,11.3,2010
144,11.3,2010
145,11.3,2010
109,15.184815185,2010
125,15.184815185,2010
127,15.184815185,2010
130,10,2010
131,10,2010
133,10,2010
134,10,2010
136,10,2010
105,6.806806807,2010
125,6.806806807,2010
110,18.218218218,2010
111,18.218218218,2010
113,18.218218218,2010
114,18.218218218,2010
115,18.218218218,2010
116,18.218218218,2010
120,7.5,2010
121,7.5,2010
103,10.6,2010
109,15.1,2010
129,9.80980981,2010
136,9.80980981,2010
120,12.012012012,2010
121,12.012012012,2010
123,12.012012012,2010
128,12.012012012,2010
120,7.7,2010
121,7.7,2010
123,7.7,2010
144,20.879120879,2010
145,20.879120879,2010
148,20.879120879,2010
5,14.214214214,2010
63,14.214214214,2010
117,14.214214214,2010
119,14.214214214,2010
109,15.9,2010
124,15.9,2010
125,15.9,2010
127,15.9,2010
130,0,2010
131,0,2010
137,0,2010
138,0,2010
148,0,2010
124,10.889110889,2010
125,10.889110889,2010
127,10.889110889,2010
128,5.4,2010
131,12.1,2010
144,12.1,2010
145,12.1,2010
104,13.786213786,2010
105,13.786213786,2010
106,13.786213786,2010
107,13.786213786,2010
108,13.786213786,2010
272,21.1,2010
273,21.1,2010
284,20.2,2010
287,22,2010
288,22,2010
280,35.7,2010
281,35.7,2010
286,35.7,2010
287,35.7,2010
280,24,2010
281,24,2010
282,24,2010
286,21.9,2010
285,14.9,2010
280,19.319319319,2010
281,19.319319319,2010
286,19.319319319,2010
280,13.9,2010
281,13.9,2010
286,13.9,2010
285,13.5,2010
283,12.412412412,2010
270,22.7,2010
271,22.7,2010
272,22.7,2010
273,22.7,2010
281,22.7,2010
272,15.484515485,2010
275,15.484515485,2010
276,15.484515485,2010
277,15.484515485,2010
270,21,2010
271,21,2010
272,21,2010
273,21,2010
280,26.1,2010
281,26.1,2010
272,12.912912913,2010
273,12.912912913,2010
274,12.912912913,2010
273,11.7,2010
275,11.7,2010
283,11.7,2010
287,43.643643644,2010
270,18.718718719,2010
280,18.718718719,2010
281,18.718718719,2010
286,18.718718719,2010
275,20.3,2010
276,20.3,2010
278,20.3,2010
283,20.3,2010
280,32.6,2010
281,32.6,2010
286,32.6,2010
280,17.5,2010
281,17.5,2010
282,17.5,2010
272,20.1,2010
273,20.1,2010
283,20.1,2010
275,27.4,2010
278,27.4,2010
284,12,2010
284,6.5,2010
285,6.5,2010
272,7.4,2010
273,7.4,2010
275,7.4,2010
277,7.4,2010
278,8.1,2010
285,8.1,2010
272,19.280719281,2010
273,19.280719281,2010
283,31.2,2010
270,28.5,2010
272,28.5,2010
273,28.5,2010
270,17.8,2010
280,17.8,2010
281,17.8,2010
286,17.8,2010
280,20.5,2010
281,20.5,2010
287,20.5,2010
270,21.6,2010
286,21.6,2010
280,28.2,2010
281,28.2,2010
282,28.2,2010
275,14.685314685,2010
276,14.685314685,2010
277,14.685314685,2010
275,17.1,2010
278,17.1,2010
283,17.1,2010
285,17.1,2010
270,28.1,2010
286,28.1,2010
275,35.7,2010
278,35.7,2010
584,9.1,2010
585,9.1,2010
580,3.7,2010
581,3.7,2010
582,4,2010
458,15.484515485,2010
440,15.6,2010
444,15.6,2010
437,31.9,2010
439,31.9,2010
450,11.5,2010
452,11.5,2010
453,11.5,2010
430,24.1,2010
431,24.1,2010
453,24.1,2010
455,24.1,2010
451,10.1,2010
452,10.1,2010
439,23.076923077,2010
444,23.076923077,2010
446,23.076923077,2010
440,22.7,2010
441,22.7,2010
442,22.7,2010
430,7.992007992,2010
432,7.992007992,2010
433,7.992007992,2010
434,30.7,2010
440,30.7,2010
448,30.7,2010
430,23.7,2010
431,23.7,2010
430,15.2,2010
431,15.2,2010
432,15.2,2010
440,23.323323323,2010
442,23.323323323,2010
444,23.323323323,2010
431,6.306306306,2010
450,6.306306306,2010
451,6.306306306,2010
453,6.306306306,2010
454,6.306306306,2010
450,17.082917083,2010
451,17.082917083,2010
452,17.082917083,2010
433,9.3,2010
435,9.3,2010
448,9.3,2010
458,9.3,2010
439,10,2010
440,15.9,2010
441,15.9,2010
430,14.9,2010
431,14.9,2010
437,14.9,2010
438,14.9,2010
440,18.6,2010
442,18.6,2010
448,18.6,2010
434,16.4,2010
435,16.4,2010
436,16.4,2010
444,15.9,2010
445,15.9,2010
446,15.9,2010
433,28.571428571,2010
448,28.571428571,2010
440,15.3,2010
442,15.3,2010
443,15.3,2010
448,15.3,2010
453,17.4,2010
454,17.4,2010
450,16.116116116,2010
453,16.116116116,2010
454,16.116116116,2010
430,7.7,2010
437,7.7,2010
438,7.7,2010
442,6.3,2010
443,6.3,2010
444,6.3,2010
446,6.3,2010
430,23,2010
448,23,2010
449,23,2010
431,14,2010
451,14,2010
456,14,2010
456,26,2010
442,13.9,2010
446,13.9,2010
447,13.9,2010
440,18.381618382,2010
441,18.381618382,2010
442,18.381618382,2010
443,18.381618382,2010
446,18.381618382,2010
447,18.381618382,2010
440,18.8,2010
442,18.8,2010
444,18.8,2010
445,18.8,2010
437,24.4,2010
438,24.4,2010
446,24.4,2010
451,16.116116116,2010
452,16.116116116,2010
442,25.6,2010
446,25.6,2010
448,25.6,2010
434,5.9,2010
435,5.9,2010
436,5.9,2010
448,5.9,2010
458,5.9,2010
730,10.7,2010
731,10.7,2010
737,10.7,2010
730,7.3,2010
731,7.3,2010
748,7.3,2010
730,12.3,2010
735,12.3,2010
740,13.1,2010
741,13.1,2010
744,13.1,2010
744,22.8,2010
730,18.318318318,2010
731,18.318318318,2010
748,18.318318318,2010
730,9.3,2010
740,9.3,2010
748,9.3,2010
730,15.884115884,2010
748,15.884115884,2010
740,12.1,2010
741,12.1,2010
743,12.1,2010
740,19.61961962,2010
741,19.61961962,2010
740,10.689310689,2010
741,10.689310689,2010
743,10.689310689,2010
744,10.689310689,2010
973,6,2010
974,6,2010
970,16.416416416,2010
971,16.416416416,2010
972,16.416416416,2010
973,16.416416416,2010
977,16.6,2010
974,22.422422422,2010
977,22.422422422,2010
974,17.517517518,2010
975,17.517517518,2010
974,21.4,2010
975,21.4,2010
976,27.8,2010
977,27.8,2010
973,10.3,2010
974,10.3,2010
973,20.3,2010
974,20.3,2010
970,20.12012012,2010
971,20.12012012,2010
973,20.12012012,2010
970,16,2010
971,16,2010
972,16,2010
971,13.2,2010
973,13.2,2010
978,20.720720721,2010
970,15,2010
971,15,2010
972,15,2010
971,13.8,2010
973,13.8,2010
170,10.18981019,2010
172,10.18981019,2010
173,10.18981019,2010
150,8.991008991,2010
151,8.991008991,2010
152,8.991008991,2010
153,8.991008991,2010
156,8.991008991,2010
160,8.991008991,2010
156,18.318318318,2010
157,18.318318318,2010
160,18.318318318,2010
162,18.318318318,2010
150,10.4,2010
151,10.4,2010
160,10.4,2010
161,10.4,2010
170,16.7,2010
175,16.7,2010
180,16.7,2010
194,16.7,2010
195,16.7,2010
196,16.7,2010
159,12,2010
166,12,2010
180,15.2,2010
189,15.2,2010
190,15.2,2010
191,15.2,2010
194,15.2,2010
150,13.113113113,2010
160,13.113113113,2010
161,13.113113113,2010
162,13.113113113,2010
163,13.113113113,2010
157,10.3,2010
159,10.3,2010
166,10.3,2010
180,13.613613614,2010
182,13.613613614,2010
183,13.613613614,2010
186,13.613613614,2010
166,7.1,2010
168,7.1,2010
175,15.5,2010
190,15.5,2010
193,15.5,2010
194,15.5,2010
195,15.5,2010
157,13.3,2010
158,13.3,2010
166,13.3,2010
168,13.3,2010
177,4.5,2010
178,4.5,2010
179,4.5,2010
186,4.5,2010
161,15.584415584,2010
163,15.584415584,2010
164,15.584415584,2010
170,7.4,2010
172,7.4,2010
173,7.4,2010
170,19.5,2010
171,19.5,2010
179,19.5,2010
190,11.8,2010
191,11.8,2010
193,11.8,2010
164,15.884115884,2010
165,15.884115884,2010
150,25.7,2010
154,25.7,2010
155,25.7,2010
156,25.7,2010
170,21.878121878,2010
172,21.878121878,2010
156,17.4,2010
157,17.4,2010
159,17.4,2010
162,17.4,2010
184,11.711711712,2010
185,11.711711712,2010
186,11.711711712,2010
170,18.2,2010
173,18.2,2010
175,18.2,2010
176,18.2,2010
193,18.2,2010
195,18.2,2010
160,13.1,2010
161,13.1,2010
170,15.8,2010
175,15.8,2010
179,15.8,2010
195,15.8,2010
180,12.1,2010
181,12.1,2010
189,12.1,2010
195,12.1,2010
178,14.7,2010
182,14.7,2010
186,14.7,2010
187,14.7,2010
169,17.5,2010
177,17.5,2010
178,17.5,2010
160,9.69030969,2010
161,9.69030969,2010
163,9.69030969,2010
180,10.9,2010
182,10.9,2010
183,10.9,2010
184,10.9,2010
186,10.9,2010
180,12.3,2010
189,12.3,2010
190,12.3,2010
191,12.3,2010
193,12.3,2010
194,12.3,2010
195,12.3,2010
180,11.011011011,2010
181,11.011011011,2010
183,11.011011011,2010
170,18.818818819,2010
177,18.818818819,2010
178,18.818818819,2010
190,15.384615385,2010
191,15.384615385,2010
179,15.4,2010
182,15.4,2010
195,15.4,2010
154,15.9,2010
155,15.9,2010
156,15.9,2010
159,15.9,2010
150,9.7,2010
151,9.7,2010
152,9.7,2010
153,9.7,2010
154,9.7,2010
150,10.1,2010
151,10.1,2010
152,10.1,2010
154,10.1,2010
155,10.1,2010
156,10.1,2010
157,10.1,2010
159,10.1,2010
162,10.1,2010
170,15.2,2010
173,15.2,2010
174,15.2,2010
28,12.6,2010
29,12.6,2010
28,9.60960961,2010
28,12.087912088,2010
29,12.087912088,2010
28,2.9,2010
290,32.2,2010
291,32.2,2010
298,32.2,2010
296,23.323323323,2010
299,10.7,2010
290,22.177822178,2010
294,22.177822178,2010
294,17.117117117,2010
290,34.734734735,2010
291,34.734734735,2010
295,34.734734735,2010
290,21.3,2010
294,21.3,2010
291,15.6,2010
295,15.6,2010
293,21.1,2010
296,21.1,2010
291,13.1,2010
296,13.1,2010
298,13.1,2010
295,12.7,2010
290,42.642642643,2010
297,42.642642643,2010
290,20.4,2010
291,20.4,2010
293,20.4,2010
296,20.4,2010
290,12.412412412,2010
291,12.412412412,2010
292,12.412412412,2010
296,19.480519481,2010
290,17.5,2010
291,17.5,2010
294,17.5,2010
296,9.5,2010
290,9.6,2010
291,9.6,2010
292,9.6,2010
293,20.5,2010
296,20.5,2010
290,34.1,2010
291,34.1,2010
297,21.478521479,2010
570,15.9,2010
571,15.9,2010
577,18.1,2010
377,14,2010
378,14,2010
379,14,2010
377,25.2,2010
378,25.2,2010
379,25.2,2010
373,14.2,2010
370,15,2010
371,15,2010
372,15,2010
376,28.771228771,2010
377,28.771228771,2010
378,28.771228771,2010
373,20,2010
374,20,2010
377,14.4,2010
378,14.4,2010
379,14.4,2010
380,15.2,2010
383,15.2,2010
370,23,2010
371,23,2010
384,23,2010
370,12.7,2010
371,12.7,2010
422,12.7,2010
385,4.495504496,2010
370,13.1,2010
371,13.1,2010
370,9,2010
371,9,2010
377,14.9,2010
378,14.9,2010
379,14.9,2010
375,22.3,2010
380,22.3,2010
381,22.3,2010
376,12.9,2010
378,12.9,2010
370,17.2,2010
371,17.2,2010
376,16,2010
370,18.881118881,2010
371,18.881118881,2010
372,18.881118881,2010
384,18.881118881,2010
370,14.185814186,2010
371,14.185814186,2010
759,29.87012987,2010
786,28.1,2010
789,28.1,2010
765,10.3,2010
780,19.9,2010
781,19.9,2010
782,19.9,2010
755,12.7,2010
774,22.422422422,2010
775,22.422422422,2010
778,3.5,2010
785,26.4,2010
750,15.4,2010
751,15.4,2010
752,15.4,2010
753,15.4,2010
754,15.4,2010
780,22.577422577,2010
781,22.577422577,2010
782,22.577422577,2010
786,22.577422577,2010
765,9.090909091,2010
766,9.090909091,2010
750,26.526526527,2010
751,26.526526527,2010
752,26.526526527,2010
753,26.526526527,2010
760,26.526526527,2010
750,12.1,2010
752,12.1,2010
760,12.1,2010
761,12.1,2010
762,12.1,2010
797,32.5,2010
751,18.4,2010
760,18.4,2010
766,18.4,2010
798,18.281718282,2010
799,18.281718282,2010
770,20.5,2010
774,20.5,2010
775,20.5,2010
775,20,2010
776,20,2010
750,28.2,2010
754,28.2,2010
762,28.2,2010
756,25.774225774,2010
781,12.3,2010
786,12.3,2010
770,22.3,2010
772,22.3,2010
773,22.3,2010
774,22.3,2010
775,22.3,2010
756,18.7,2010
781,10.4,2010
786,10.4,2010
787,10.4,2010
751,25.325325325,2010
757,25.325325325,2010
758,25.325325325,2010
785,24.5,2010
751,12.487512488,2010
754,12.487512488,2010
776,23.123123123,2010
777,23.123123123,2010
760,22.022022022,2010
751,12.4,2010
754,12.4,2010
773,21.8,2010
775,21.8,2010
793,7.407407407,2010
794,7.407407407,2010
765,13.913913914,2010
766,13.913913914,2010
767,13.913913914,2010
797,27.7,2010
773,24.924924925,2010
774,24.924924925,2010
778,24.924924925,2010
783,16.716716717,2010
784,16.716716717,2010
776,20.1,2010
760,13.6,2010
761,13.6,2010
764,13.6,2010
790,29.3,2010
791,29.3,2010
790,14.814814815,2010
791,14.814814815,2010
750,20.1,2010
751,20.1,2010
783,13.913913914,2010
751,21.5,2010
756,21.5,2010
757,21.5,2010
750,19.8,2010
752,19.8,2010
760,19.8,2010
761,19.8,2010
762,19.8,2010
795,11.688311688,2010
796,11.688311688,2010
768,10.4,2010
769,10.4,2010
733,15.184815185,2010
765,15.184815185,2010
786,15.184815185,2010
787,15.184815185,2010
779,21.878121878,2010
758,5.8,2010
773,5.8,2010
778,5.8,2010
780,25,2010
783,25,2010
763,11.3,2010
765,17.7,2010
786,17.7,2010
787,17.7,2010
843,4.8,2010
840,15.9,2010
843,15.9,2010
844,15.9,2010
840,18.2,2010
841,18.2,2010
840,8.191808192,2010
846,8.191808192,2010
847,13.5,2010
840,16.6,2010
842,16.6,2010
843,16.6,2010
844,16.6,2010
54,5.6,2010
56,5.6,2010
229,8.391608392,2010
245,8.391608392,2010
203,10.4,2010
204,10.4,2010
205,10.4,2010
220,10.4,2010
221,10.4,2010
222,10.4,2010
228,6.706706707,2010
229,6.706706707,2010
244,6.706706707,2010
240,9.1,2010
241,9.1,2010
245,9.1,2010
231,18.6,2010
232,18.6,2010
238,18.6,2010
200,16.483516484,2010
201,16.483516484,2010
202,16.483516484,2010
220,16.483516484,2010
221,16.483516484,2010
222,16.483516484,2010
223,16.483516484,2010
201,7.2,2010
224,7.2,2010
225,7.2,2010
226,7.2,2010
227,7.2,2010
226,12,2010
225,12.912912913,2010
230,12.912912913,2010
231,12.912912913,2010
230,14.414414414,2010
231,14.414414414,2010
232,14.414414414,2010
230,15.7,2010
231,15.7,2010
201,16.183816184,2010
220,16.183816184,2010
240,2.5,2010
241,2.5,2010
243,2.5,2010
201,13.4,2010
220,13.4,2010
221,13.4,2010
240,16.216216216,2010
241,16.216216216,2010
228,16.083916084,2010
244,16.083916084,2010
224,14.114114114,2010
225,14.114114114,2010
229,14.114114114,2010
230,14.114114114,2010
231,14.114114114,2010
221,13.5,2010
224,13.5,2010
225,13.5,2010
227,13.5,2010
231,19.480519481,2010
236,19.480519481,2010
222,8.8,2010
223,8.8,2010
233,16.5,2010
234,16.5,2010
237,16.5,2010
236,8.1,2010
245,5.605605606,2010
236,5.3,2010
234,9.7,2010
235,9.7,2010
233,16.7,2010
237,16.7,2010
231,14.5,2010
232,14.5,2010
240,21,2010
241,21,2010
233,13.7,2010
234,13.7,2010
233,15.2,2010
234,15.2,2010
989,21.978021978,2010
993,21.978021978,2010
988,17.617617618,2010
983,21.7,2010
986,16.1,2010
985,20,2010
986,20,2010
993,37.1,2010
988,25.9,2010
991,25.9,2010
993,25.9,2010
985,26.2,2010
982,7.5,2010
980,15,2010
981,15,2010
982,15,2010
983,15,2010
984,15,2010
980,16.7,2010
981,16.7,2010
983,16.7,2010
985,16.7,2010
983,28.2,2010
985,28.2,2010
980,20.3,2010
983,20.3,2010
984,20.3,2010
985,20.3,2010
982,25.5,2010
980,20.820820821,2010
982,20.820820821,2010
990,12.087912088,2010
991,12.087912088,2010
992,12.087912088,2010
985,13.2,2010
982,8.4,2010
989,33.533533534,2010
993,33.533533534,2010
254,18.1,2010
255,12,2010
257,12,2010
263,17.482517483,2010
264,17.482517483,2010
265,17.482517483,2010
250,17.182817183,2010
251,17.182817183,2010
252,17.182817183,2010
253,17.182817183,2010
255,17.182817183,2010
263,3.1,2010
265,3.1,2010
250,8.9,2010
251,8.9,2010
252,8.9,2010
258,8.9,2010
259,8.9,2010
261,20.3,2010
541,14.8,2010
542,14.8,2010
543,14.8,2010
535,7.5,2010
537,7.5,2010
539,7.5,2010
530,18,2010
535,18,2010
539,18,2010
547,8.5,2010
530,15.6,2010
539,15.6,2010
549,15.6,2010
530,9.2,2010
531,9.2,2010
535,9.2,2010
531,11.8,2010
534,11.8,2010
546,3.596403596,2010
530,18.5,2010
541,18.5,2010
542,18.5,2010
544,12.187812188,2010
530,16.883116883,2010
531,16.883116883,2010
532,16.883116883,2010
541,11.5,2010
543,11.5,2010
549,11.5,2010
530,5.7,2010
532,5.7,2010
544,4.7,2010
549,4.7,2010
531,24.275724276,2010
534,24.275724276,2010
531,14,2010
535,14,2010
540,6.793206793,2010
547,6.793206793,2010
530,14.5,2010
531,8.7,2010
535,8.7,2010
530,11.6,2010
530,11,2010
531,11,2010
532,11,2010
549,9.3,2010
544,10.7,2010
546,10.7,2010
820,16.6,2010
826,14.6,2010
364,12.487512488,2011
365,12.487512488,2011
350,16.3,2011
359,16.3,2011
362,16.3,2011
350,22.122122122,2011
351,22.122122122,2011
355,22.122122122,2011
356,22.122122122,2011
359,22.122122122,2011
357,32.332332332,2011
359,32.332332332,2011
350,28.1,2011
351,28.1,2011
360,28.1,2011
351,22,2011
359,22,2011
362,22,2011
363,20.2,2011
350,14.2,2011
351,14.2,2011
352,14.2,2011
354,14.2,2011
356,9.80980981,2011
368,7.5,2011
356,22.5,2011
357,22.5,2011
357,16.4,2011
358,16.4,2011
350,29,2011
351,29,2011
357,29,2011
359,29,2011
365,21.9,2011
366,21.9,2011
360,21,2011
361,21,2011
350,21.1,2011
351,21.1,2011
356,21.1,2011
357,21.1,2011
350,25.7,2011
351,25.7,2011
359,25.7,2011
350,9.1,2011
351,9.1,2011
352,9.1,2011
350,25.2,2011
351,25.2,2011
362,25.2,2011
350,8.991008991,2011
351,8.991008991,2011
354,8.991008991,2011
355,8.991008991,2011
350,21,2011
351,21,2011
355,21,2011
995,15.4,2011
997,14.8,2011
996,28,2011
859,27.7,2011
860,27.7,2011
865,27.7,2011
856,17.7,2011
859,15.7,2011
860,15.7,2011
863,15.7,2011
864,15.7,2011
850,16.9,2011
851,16.9,2011
852,16.9,2011
853,16.9,2011
855,16.9,2011
853,27.9,2011
860,27.9,2011
864,27.9,2011
859,41.741741742,2011
860,41.741741742,2011
865,41.741741742,2011
853,17.082917083,2011
856,17.082917083,2011
857,17.082917083,2011
851,28.8,2011
852,28.8,2011
855,28.8,2011
856,28.8,2011
857,28.8,2011
853,28.628628629,2011
860,28.628628629,2011
863,28.628628629,2011
853,20.620620621,2011
727,10.8,2011
724,9.70970971,2011
720,9.8,2011
721,9.8,2011
719,15.3,2011
720,15.3,2011
721,15.3,2011
716,12.3,2011
720,12.3,2011
721,12.3,2011
720,16,2011
721,16,2011
720,13,2011
721,13,2011
722,13,2011
719,16.583416583,2011
720,16.583416583,2011
721,16.583416583,2011
722,16.583416583,2011
729,14.8,2011
727,13.5,2011
729,13.5,2011
720,8.908908909,2011
721,8.908908909,2011
725,8.908908909,2011
945,12.887112887,2011
946,12.887112887,2011
947,12.887112887,2011
950,12.887112887,2011
953,12.887112887,2011
959,8.7,2011
945,13,2011
946,13,2011
947,13,2011
948,13,2011
956,8.991008991,2011
957,8.991008991,2011
961,8.991008991,2011
932,20,2011
936,20,2011
937,20,2011
938,20,2011
955,9.1,2011
922,22,2011
932,23.776223776,2011
933,23.776223776,2011
934,23.776223776,2011
935,23.776223776,2011
932,21.8,2011
936,21.8,2011
954,29.3,2011
900,17.9,2011
902,17.9,2011
903,17.9,2011
904,17.9,2011
905,17.9,2011
906,17.9,2011
907,17.9,2011
908,17.9,2011
910,17.9,2011
911,17.9,2011
912,17.9,2011
913,17.9,2011
914,17.9,2011
915,17.9,2011
916,17.9,2011
917,17.9,2011
918,17.9,2011
930,17.9,2011
932,17.9,2011
935,17.9,2011
936,34.2,2011
949,12.7,2011
954,19.480519481,2011
955,19.480519481,2011
936,15.4,2011
953,15.4,2011
934,24.4,2011
939,24.4,2011
950,24.4,2011
945,14.214214214,2011
954,14.214214214,2011
956,15.7,2011
957,15.7,2011
959,15.7,2011
961,15.7,2011
906,12.987012987,2011
907,12.987012987,2011
908,12.987012987,2011
926,12.987012987,2011
927,12.987012987,2011
928,12.987012987,2011
956,12.187812188,2011
957,12.187812188,2011
959,12.187812188,2011
961,12.187812188,2011
917,16.8,2011
920,16.8,2011
922,16.8,2011
923,16.8,2011
925,16.8,2011
928,16.8,2011
945,15.1,2011
956,15.1,2011
957,15.1,2011
958,15.1,2011
917,19.2,2011
922,19.2,2011
923,19.2,2011
924,19.2,2011
925,19.2,2011
928,19.2,2011
935,19.2,2011
919,11.9,2011
920,11.9,2011
921,11.9,2011
925,11.9,2011
926,11.9,2011
940,6.9,2011
941,6.9,2011
952,21.321321321,2011
953,21.321321321,2011
956,21.321321321,2011
934,4.4,2011
940,15.115115115,2011
941,15.115115115,2011
943,15.115115115,2011
944,15.115115115,2011
930,14,2011
931,14,2011
932,14,2011
934,14,2011
940,11.511511512,2011
943,11.511511512,2011
945,11.511511512,2011
950,11.511511512,2011
951,11.511511512,2011
940,9.6,2011
950,9.6,2011
960,12.9,2011
945,14.785214785,2011
956,14.785214785,2011
945,16.316316316,2011
949,16.316316316,2011
954,16.316316316,2011
952,11.088911089,2011
953,11.088911089,2011
956,14.5,2011
958,14.5,2011
959,14.5,2011
932,25.4,2011
936,25.4,2011
902,15.3,2011
913,15.3,2011
930,15.3,2011
932,15.3,2011
956,8.4,2011
957,8.4,2011
959,8.4,2011
956,18.9,2011
959,18.9,2011
800,24.6,2011
801,24.6,2011
802,24.6,2011
806,24.6,2011
807,24.6,2011
800,16.783216783,2011
801,16.783216783,2011
802,16.783216783,2011
800,7.4,2011
803,7.4,2011
804,7.4,2011
805,7.4,2011
800,16.316316316,2011
801,16.316316316,2011
802,16.316316316,2011
800,15.1,2011
801,15.1,2011
804,15.1,2011
801,12.1,2011
808,12.1,2011
809,12.1,2011
810,12.1,2011
800,17,2011
801,17,2011
802,17,2011
803,17,2011
804,17,2011
805,7.692307692,2011
806,7.692307692,2011
815,18.681318681,2011
816,18.681318681,2011
808,17.5,2011
810,17.5,2011
812,17.5,2011
805,17.217217217,2011
806,17.217217217,2011
807,17.217217217,2011
64,17.6,2011
66,17.6,2011
67,17.6,2011
68,17.6,2011
69,17.6,2011
60,17.4,2011
61,17.4,2011
64,17.4,2011
67,17.4,2011
60,10.689310689,2011
67,10.689310689,2011
68,10.689310689,2011
60,6.6,2011
64,6.6,2011
60,14.3,2011
64,14.3,2011
65,14.3,2011
67,14.3,2011
62,11,2011
63,11,2011
64,11,2011
60,5.294705295,2011
62,5.294705295,2011
64,5.294705295,2011
62,16.616616617,2011
63,16.616616617,2011
199,18.4,2011
197,14.5,2011
198,14.5,2011
199,14.5,2011
199,20,2011
200,11,2011
202,11,2011
203,11,2011
204,11,2011
205,11,2011
320,5.194805195,2011
326,5.194805195,2011
324,21.2,2011
327,15.6,2011
328,15.6,2011
329,15.6,2011
330,16.7,2011
331,16.7,2011
333,16.7,2011
334,16.7,2011
339,24.6,2011
342,24.6,2011
344,20.3,2011
346,20.3,2011
320,16.883116883,2011
321,16.883116883,2011
322,16.883116883,2011
326,16.883116883,2011
341,22.3,2011
320,22.7,2011
326,22.7,2011
320,16.6,2011
322,16.6,2011
325,17.1,2011
320,28.571428571,2011
321,28.571428571,2011
335,8.191808192,2011
344,8.191808192,2011
346,8.191808192,2011
338,37.4,2011
339,37.4,2011
342,37.4,2011
349,37.4,2011
335,16.2,2011
336,16.2,2011
338,16.2,2011
329,21.4,2011
321,20.7,2011
327,20.7,2011
347,20.7,2011
339,19.3,2011
341,19.3,2011
323,5.294705295,2011
335,20.8,2011
338,20.8,2011
342,20.8,2011
321,27.127127127,2011
326,27.127127127,2011
327,27.127127127,2011
344,27.127127127,2011
334,15.984015984,2011
349,15.984015984,2011
330,18,2011
331,18,2011
332,18,2011
330,33,2011
320,24.424424424,2011
322,24.424424424,2011
325,13.5,2011
327,14.9,2011
328,14.9,2011
347,14.9,2011
328,21.778221778,2011
338,21.778221778,2011
347,21.778221778,2011
349,21.778221778,2011
334,20.7,2011
335,19.6,2011
346,19.6,2011
336,17.2,2011
337,17.2,2011
346,17.2,2011
335,26.4,2011
338,26.4,2011
347,26.4,2011
320,27,2011
321,27,2011
326,27,2011
320,11.3,2011
321,11.3,2011
322,11.3,2011
349,23.723723724,2011
325,16.9,2011
342,15.2,2011
327,10.5,2011
321,35.3,2011
335,35.3,2011
344,35.3,2011
347,35.3,2011
321,17.1,2011
327,17.1,2011
300,24.8,2011
305,24.8,2011
306,24.8,2011
301,39.2,2011
310,22.722722723,2011
312,22.722722723,2011
304,3.996003996,2011
313,3.996003996,2011
301,23.6,2011
313,14.6,2011
314,14.6,2011
300,27,2011
301,27,2011
305,27,2011
306,5.9,2011
302,24.4,2011
303,24.4,2011
300,17.1,2011
301,17.1,2011
303,17.1,2011
311,17.1,2011
308,12.8,2011
309,12.8,2011
302,19.91991992,2011
300,20.979020979,2011
302,20.979020979,2011
303,20.979020979,2011
311,20.979020979,2011
399,20.979020979,2011
317,22.9,2011
398,22.9,2011
301,16.116116116,2011
302,25.8,2011
311,25.8,2011
301,15.215215215,2011
307,15.215215215,2011
300,31.031031031,2011
301,31.031031031,2011
305,31.031031031,2011
300,15.584415584,2011
302,15.584415584,2011
303,15.584415584,2011
311,15.584415584,2011
315,23.4,2011
300,21.1,2011
303,21.1,2011
305,21.1,2011
306,21.1,2011
311,21.1,2011
305,22.9,2011
302,20.9,2011
310,22.3,2011
313,3.9,2011
316,13.6,2011
318,11.2,2011
319,11.2,2011
300,29,2011
302,29,2011
310,29,2011
301,6.693306693,2011
308,20.7,2011
309,20.7,2011
300,31.5,2011
302,31.5,2011
302,12,2011
318,12,2011
307,19.9,2011
300,27.072927073,2011
306,27.072927073,2011
307,18.481518482,2011
967,23.2,2011
967,8.4,2011
968,8.4,2011
967,5.5,2011
967,9.190809191,2011
836,13.4,2011
837,13.4,2011
832,7.5,2011
832,17.7,2011
834,17.7,2011
836,22,2011
838,17.3,2011
833,9.3,2011
623,9.4,2011
609,5,2011
618,5,2011
619,5,2011
600,16.716716717,2011
601,16.716716717,2011
602,16.716716717,2011
603,16.716716717,2011
604,16.716716717,2011
605,16.716716717,2011
606,16.716716717,2011
607,16.716716717,2011
608,16.716716717,2011
