store_code_uc,store_zip3,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_drink
108118,719,1,1,1,1,1,1,1,1,1,1,10
108158,605,1,1,1,1,1,1,1,1,1,1,10
108267,152,1,1,1,1,1,1,1,1,1,1,10
108507,782,1,1,1,1,1,1,1,1,1,1,10
108919,641,1,1,1,1,1,1,1,1,1,1,10
108928,558,1,1,1,1,1,1,1,1,1,1,10
108938,670,0,0,1,1,1,1,1,1,1,1,8
109038,463,0,0,0,1,1,1,1,1,1,1,7
109041,956,1,1,1,1,1,1,1,1,1,1,10
109073,469,1,1,1,1,1,1,1,1,1,1,10
109567,337,1,1,1,1,1,1,1,1,1,1,10
109734,604,1,1,1,1,1,1,1,1,1,1,10
109744,424,0,0,1,1,1,1,1,1,1,1,8
110282,441,1,1,1,1,1,1,1,1,1,1,10
110405,979,1,1,1,1,1,1,1,1,1,1,10
110540,434,1,1,1,1,1,1,1,1,1,1,10
110685,356,1,1,1,1,1,1,1,1,1,1,10
111066,296,1,1,1,1,1,1,1,1,1,1,10
111174,63,1,1,1,1,1,1,1,1,1,1,10
112148,945,1,1,1,1,1,1,1,1,1,1,10
112162,707,0,0,1,1,1,1,1,1,1,1,8
112700,170,1,1,1,1,1,1,1,1,1,1,10
112994,605,1,1,1,1,1,1,1,1,1,1,10
113103,436,1,1,1,1,1,1,1,1,1,1,10
113158,384,1,1,1,1,1,1,1,1,1,1,10
113764,231,0,1,1,1,1,1,1,1,1,1,9
113909,27,1,1,1,1,1,1,1,1,1,1,10
113936,464,1,1,1,1,1,1,1,1,1,1,10
114167,286,1,1,1,1,1,1,1,1,1,1,10
114552,328,0,1,1,1,1,1,1,1,1,1,9
114566,338,1,1,1,1,1,1,1,1,1,1,10
114570,175,1,1,1,1,1,1,1,1,1,1,10
114715,491,1,1,1,1,1,1,1,1,1,1,10
114733,820,0,1,1,1,1,1,1,1,1,1,9
114761,336,1,1,1,1,1,1,1,1,1,1,10
114960,551,1,1,1,1,1,1,1,1,1,1,10
115000,727,0,1,1,1,1,1,1,1,1,1,9
115358,328,0,1,1,1,1,1,1,1,1,1,9
115644,985,1,1,1,1,1,1,1,1,1,1,10
115761,329,0,1,1,1,1,1,1,1,1,1,9
115924,331,1,1,1,1,1,1,1,1,1,1,10
115979,530,1,1,1,1,1,1,1,1,1,1,10
116060,392,0,0,1,1,1,1,1,1,1,1,8
116182,639,1,1,1,1,1,1,1,1,1,1,10
116567,327,0,1,1,1,1,1,1,1,1,1,9
116585,688,1,1,1,1,1,1,1,1,1,1,10
117133,251,1,1,1,1,1,1,1,1,1,1,10
117179,207,1,1,1,1,1,1,1,1,1,1,10
117283,811,1,1,1,1,1,1,1,1,1,1,10
117373,328,0,1,1,1,1,1,1,1,1,1,9
117387,333,1,1,1,1,1,1,1,1,1,1,10
117776,328,0,1,1,1,1,1,1,1,1,1,9
117939,174,1,1,1,1,1,1,1,1,1,1,10
118161,302,1,1,1,1,1,1,1,1,1,1,10
118197,490,1,1,1,1,1,1,1,1,1,1,10
118745,339,1,1,1,1,1,1,1,1,1,1,10
118791,76,1,1,1,1,1,1,1,1,1,1,10
119003,497,1,1,1,1,1,1,1,1,1,1,10
119148,27,1,1,1,1,1,1,1,1,1,1,10
119366,707,1,1,1,1,1,1,1,1,1,1,10
119388,329,0,1,1,1,1,1,1,1,1,1,9
119597,770,1,1,1,1,1,1,1,1,1,1,10
119610,200,1,1,1,1,1,1,1,1,1,1,10
119642,190,1,1,1,1,1,1,1,1,1,1,10
119684,441,0,0,0,0,1,1,1,1,1,1,6
119954,338,1,1,1,1,1,1,1,1,1,1,10
120194,321,0,1,1,1,1,1,1,1,1,1,9
120199,554,1,1,1,1,1,1,1,1,1,1,10
120262,973,1,1,1,1,1,1,1,1,1,1,10
120357,760,1,1,1,1,1,1,1,1,1,1,10
120393,44,1,1,1,1,1,1,1,1,1,1,10
120579,316,1,1,1,1,1,1,1,1,1,1,10
120597,329,0,1,1,1,1,1,1,1,1,1,9
121000,327,0,1,1,1,1,1,1,1,1,1,9
121018,421,1,1,1,1,1,1,1,1,1,1,10
121128,468,0,0,0,1,1,1,1,1,1,1,7
121163,402,1,1,1,1,1,1,1,1,1,1,10
121190,782,1,1,1,1,1,1,1,1,1,1,10
121191,853,0,0,1,1,1,1,1,1,1,1,8
121399,981,1,1,1,1,1,1,1,1,1,1,10
121403,327,0,1,1,1,1,1,1,1,1,1,9
121566,446,1,1,1,1,1,1,1,1,1,1,10
121824,161,1,1,1,1,1,1,1,1,1,1,10
122277,144,1,1,1,1,1,1,1,1,1,1,10
122612,329,0,1,1,1,1,1,1,1,1,1,9
122680,21,1,1,1,1,1,1,1,1,1,1,10
122821,275,1,1,1,1,1,1,1,1,1,1,10
122830,773,1,1,1,1,1,1,1,1,1,1,10
122834,402,1,1,1,1,1,1,1,1,1,1,10
122997,410,1,1,1,1,1,1,1,1,1,1,10
123214,38,1,1,1,1,1,1,1,1,1,1,10
123581,344,1,1,1,1,1,1,1,1,1,1,10
123803,42,1,1,1,1,1,1,1,1,1,1,10
124011,782,1,1,1,1,1,1,1,1,1,1,10
124206,44,1,1,1,1,1,1,1,1,1,1,10
124224,328,0,1,1,1,1,1,1,1,1,1,9
124387,515,1,1,1,1,1,1,1,1,1,1,10
124414,782,1,1,1,1,1,1,1,1,1,1,10
124609,488,1,1,1,1,1,1,1,1,1,1,10
124623,302,1,1,1,1,1,1,1,1,1,1,10
124881,605,1,1,1,1,1,1,1,1,1,1,10
125012,488,1,1,1,1,1,1,1,1,1,1,10
125026,905,1,1,1,1,1,1,1,1,1,1,10
125030,337,0,1,1,1,1,1,1,1,1,1,9
125193,785,1,1,1,1,1,1,1,1,1,1,10
125284,606,1,1,1,1,1,1,1,1,1,1,10
125438,631,1,1,1,1,1,1,1,1,1,1,10
125596,774,1,1,1,1,1,1,1,1,1,1,10
125687,610,1,1,1,1,1,1,1,1,1,1,10
125864,703,0,0,1,1,1,1,1,1,1,1,8
125892,288,0,0,0,0,1,1,1,1,1,1,6
126054,80,1,1,1,1,1,1,1,1,1,1,10
126218,195,0,0,0,0,1,1,1,1,1,1,6
126642,781,1,1,1,1,1,1,1,1,1,1,10
126660,973,1,1,1,1,1,1,1,1,1,1,10
127104,600,0,0,0,1,1,1,1,1,1,1,7
127205,100,0,0,0,1,1,1,1,1,1,1,7
127611,721,1,1,1,1,1,1,1,1,1,1,10
128100,68,1,1,1,1,1,1,1,1,1,1,10
128236,30,1,1,1,1,1,1,1,1,1,1,10
128254,321,0,1,1,1,1,1,1,1,1,1,9
128367,467,1,1,1,1,1,1,1,1,1,1,10
128657,329,0,1,1,1,1,1,1,1,1,1,9
128685,16,0,0,1,1,1,1,1,1,1,1,8
128879,402,1,1,1,1,1,1,1,1,1,1,10
128979,334,0,1,1,1,1,1,1,1,1,1,9
129191,956,1,1,1,1,1,1,1,1,1,1,10
129223,774,1,1,1,1,1,1,1,1,1,1,10
129685,40,1,1,1,1,1,1,1,1,1,1,10
129862,331,1,1,1,1,1,1,1,1,1,1,10
129884,335,1,1,1,1,1,1,1,1,1,1,10
130029,158,1,1,1,1,1,1,1,1,1,1,10
131496,356,1,1,1,1,1,1,1,1,1,1,10
131546,80,0,0,0,0,1,1,1,1,1,1,6
131606,371,0,0,0,1,1,1,1,1,1,1,7
132044,540,1,1,1,1,1,1,1,1,1,1,10
132180,328,0,0,0,1,1,1,1,1,1,1,7
132293,661,1,1,1,1,1,1,1,1,1,1,10
132302,534,1,1,1,1,1,1,1,1,1,1,10
132687,337,0,1,1,1,1,1,1,1,1,1,9
132705,281,1,1,1,1,1,1,1,1,1,1,10
132941,100,1,1,1,1,1,1,1,1,1,1,10
133253,71,1,1,1,1,1,1,1,1,1,1,10
133914,890,1,1,1,1,1,1,1,1,1,1,10
133951,371,1,1,1,1,1,1,1,1,1,1,10
134059,485,1,1,1,1,1,1,1,1,1,1,10
134086,535,0,1,1,1,1,1,1,1,1,1,9
134118,490,1,1,1,1,1,1,1,1,1,1,10
134372,300,1,1,1,1,1,1,1,1,1,1,10
134462,28,1,1,1,1,1,1,1,1,1,1,10
134684,142,1,1,1,1,1,1,1,1,1,1,10
134702,347,0,1,1,1,1,1,1,1,1,1,9
134756,605,1,1,1,1,1,1,1,1,1,1,10
134924,484,1,1,1,1,1,1,1,1,1,1,10
134988,450,1,1,1,1,1,1,1,1,1,1,10
135015,315,0,0,1,1,1,1,1,1,1,1,8
135087,146,1,1,1,1,1,1,1,1,1,1,10
135268,782,1,1,1,1,1,1,1,1,1,1,10
135526,117,1,1,1,1,1,1,1,1,1,1,10
135730,494,1,1,1,1,1,1,1,1,1,1,10
135893,147,1,1,1,1,1,1,1,1,1,1,10
136074,391,1,1,1,1,1,1,1,1,1,1,10
136717,326,0,1,1,1,1,1,1,1,1,1,9
136735,486,1,1,1,1,1,1,1,1,1,1,10
136772,402,1,1,1,1,1,1,1,1,1,1,10
136880,27,1,1,1,1,1,1,1,1,1,1,10
137541,198,1,1,1,1,1,1,1,1,1,1,10
137551,551,0,0,1,1,1,1,1,1,1,1,8
137600,504,0,1,1,1,1,1,1,1,1,1,9
137745,38,1,1,1,1,1,1,1,1,1,1,10
137908,441,1,1,1,1,1,1,1,1,1,1,10
138089,447,1,1,1,1,1,1,1,1,1,1,10
138136,450,0,0,0,0,0,1,1,1,1,1,5
138243,782,1,1,1,1,1,1,1,1,1,1,10
138329,338,0,1,1,1,1,1,1,1,1,1,9
138347,344,1,1,1,1,1,1,1,1,1,1,10
138470,322,1,1,1,1,1,1,1,1,1,1,10
138492,181,1,1,1,1,1,1,1,1,1,1,10
138583,208,1,1,1,1,1,1,1,1,1,1,10
138800,302,1,1,1,1,1,1,1,1,1,1,10
138895,330,1,1,1,1,1,1,1,1,1,1,10
138922,631,1,1,1,1,1,1,1,1,1,1,10
138954,448,1,1,1,1,1,1,1,1,1,1,10
139135,321,0,1,1,1,1,1,1,1,1,1,9
139153,262,1,1,1,1,1,1,1,1,1,1,10
139357,440,1,1,1,1,1,1,1,1,1,1,10
139556,922,1,1,1,1,1,1,1,1,1,1,10
139606,302,1,1,1,1,1,1,1,1,1,1,10
139679,331,1,1,1,1,1,1,1,1,1,1,10
139701,606,1,1,1,1,1,1,1,1,1,1,10
139941,327,0,1,1,1,1,1,1,1,1,1,9
140009,300,1,1,1,1,1,1,1,1,1,1,10
140362,288,1,1,1,1,1,1,1,1,1,1,10
140485,333,1,1,1,1,1,1,1,1,1,1,10
140534,631,1,1,1,1,1,1,1,1,1,1,10
140747,327,0,1,1,1,1,1,1,1,1,1,9
140910,125,1,1,1,1,1,1,1,1,1,1,10
141014,880,0,0,1,1,1,1,1,1,1,1,8
141150,337,0,1,1,1,1,1,1,1,1,1,9
141168,970,1,1,1,1,1,1,1,1,1,1,10
141206,992,1,1,1,1,1,1,1,1,1,1,10
141313,422,1,1,1,1,1,1,1,1,1,1,10
141322,88,1,1,1,1,1,1,1,1,1,1,10
141340,631,1,1,1,1,1,1,1,1,1,1,10
141404,980,1,1,1,1,1,1,1,1,1,1,10
141417,464,0,0,1,1,1,1,1,1,1,1,8
141530,317,1,1,1,1,1,1,1,1,1,1,10
141549,233,1,1,1,1,1,1,1,1,1,1,10
141820,282,0,0,1,1,1,1,1,1,1,1,8
142084,847,0,0,0,1,1,1,1,1,1,1,7
142119,680,1,1,1,1,1,1,1,1,1,1,10
142146,631,1,1,1,1,1,1,1,1,1,1,10
142359,337,0,1,1,1,1,1,1,1,1,1,9
142377,898,1,1,1,1,1,1,1,1,1,1,10
142890,799,0,0,0,1,1,1,1,1,1,1,7
142925,82,1,1,1,1,1,1,1,1,1,1,10
142984,231,1,1,1,1,1,1,1,1,1,1,10
143165,326,0,1,1,1,1,1,1,1,1,1,9
143500,371,1,1,1,1,1,1,1,1,1,1,10
143731,167,1,1,1,1,1,1,1,1,1,1,10
144428,605,1,1,1,1,1,1,1,1,1,1,10
144537,606,1,1,1,1,1,1,1,1,1,1,10
144564,631,1,1,1,1,1,1,1,1,1,1,10
144822,639,1,1,1,1,1,1,1,1,1,1,10
144918,300,1,1,1,1,1,1,1,1,1,1,10
145157,317,1,1,1,1,1,1,1,1,1,1,10
145208,652,0,0,1,1,1,1,1,1,1,1,8
145234,605,1,1,1,1,1,1,1,1,1,1,10
145601,175,1,1,1,1,1,1,1,1,1,1,10
146149,279,1,1,1,1,1,1,1,1,1,1,10
146407,601,1,1,1,1,1,1,1,1,1,1,10
146443,605,1,1,1,1,1,1,1,1,1,1,10
146903,462,0,1,1,1,1,1,1,1,1,1,9
147213,932,1,1,1,1,1,1,1,1,1,1,10
147423,404,1,1,1,1,1,1,1,1,1,1,10
147788,630,1,1,1,1,1,1,1,1,1,1,10
148164,761,1,1,1,1,1,1,1,1,1,1,10
148396,880,0,0,0,0,1,1,1,1,1,1,6
148422,799,1,1,1,1,1,1,1,1,1,1,10
148545,420,1,1,1,1,1,1,1,1,1,1,10
148803,334,1,1,1,1,1,1,1,1,1,1,10
148807,338,0,1,1,1,1,1,1,1,1,1,9
149057,275,0,0,1,1,1,1,1,1,1,1,8
149169,336,1,1,1,1,1,1,1,1,1,1,10
149210,326,0,1,1,1,1,1,1,1,1,1,9
149373,410,1,1,1,1,1,1,1,1,1,1,10
149459,60,1,1,1,1,1,1,1,1,1,1,10
149631,856,1,1,1,1,1,1,1,1,1,1,10
149776,330,1,1,1,1,1,1,1,1,1,1,10
150016,334,0,1,1,1,1,1,1,1,1,1,9
150034,859,1,1,1,1,1,1,1,1,1,1,10
150419,344,0,1,1,1,1,1,1,1,1,1,9
150582,432,1,1,1,1,1,1,1,1,1,1,10
150822,339,0,1,1,1,1,1,1,1,1,1,9
151388,391,1,1,1,1,1,1,1,1,1,1,10
151768,168,0,1,1,1,1,1,1,1,1,1,9
152049,352,1,1,1,1,1,1,1,1,1,1,10
152462,388,0,0,1,1,1,1,1,1,1,1,8
152481,392,0,0,0,0,0,1,1,1,1,1,5
152624,631,1,1,1,1,1,1,1,1,1,1,10
153245,641,1,1,1,1,1,1,1,1,1,1,10
153258,720,1,1,1,1,1,1,1,1,1,1,10
153381,10,1,1,1,1,1,1,1,1,1,1,10
153430,630,1,1,1,1,1,1,1,1,1,1,10
153643,346,0,1,1,1,1,1,1,1,1,1,9
153661,654,1,1,1,1,1,1,1,1,1,1,10
154236,631,1,1,1,1,1,1,1,1,1,1,10
154256,119,0,0,0,0,0,1,1,1,1,1,5
154849,329,0,0,0,1,1,1,1,1,1,1,7
154852,326,0,1,1,1,1,1,1,1,1,1,9
155273,932,1,1,1,1,1,1,1,1,1,1,10
155395,168,1,1,1,1,1,1,1,1,1,1,10
155658,344,0,1,1,1,1,1,1,1,1,1,9
155676,315,1,1,1,1,1,1,1,1,1,1,10
156134,468,0,1,1,1,1,1,1,1,1,1,9
156192,956,1,1,1,1,1,1,1,1,1,1,10
156202,216,1,1,0,0,1,1,1,1,1,1,8
156224,291,1,1,1,1,1,1,1,1,1,1,10
156251,631,1,1,1,1,1,1,1,1,1,1,10
156464,329,0,1,1,1,1,1,1,1,1,1,9
156482,439,1,1,1,1,1,1,1,1,1,1,10
156885,341,1,1,1,1,1,1,1,1,1,1,10
157288,492,1,1,1,1,1,1,1,1,1,1,10
157433,773,1,1,1,1,1,1,1,1,1,1,10
157673,326,0,1,1,1,1,1,1,1,1,1,9
157949,751,1,1,1,1,1,1,1,1,1,1,10
158239,130,1,1,1,1,1,1,1,1,1,1,10
158325,63,0,0,1,1,1,1,1,1,1,1,8
158479,346,0,1,1,1,1,1,1,1,1,1,9
158642,11,1,1,1,1,1,1,1,1,1,1,10
158882,321,0,1,1,1,1,1,1,1,1,1,9
159092,926,0,0,0,0,0,1,1,1,1,1,5
159285,338,0,1,1,1,1,1,1,1,1,1,9
159426,323,1,1,1,1,1,1,1,1,1,1,10
159503,500,0,1,1,1,1,1,1,1,1,1,9
159670,241,1,1,1,1,1,1,1,1,1,1,10
159688,327,0,1,1,1,1,1,1,1,1,1,9
159706,302,1,1,1,1,1,1,1,1,1,1,10
159829,490,1,1,1,1,1,1,1,1,1,1,10
159851,778,1,1,1,1,1,1,1,1,1,1,10
160119,287,0,0,1,1,1,1,1,1,1,1,8
160626,339,0,1,1,1,1,1,1,1,1,1,9
161060,882,1,1,1,1,1,1,1,1,1,1,10
161282,244,1,1,1,1,1,1,1,1,1,1,10
161318,315,1,1,1,1,1,1,1,1,1,1,10
161550,458,1,1,1,1,1,1,1,1,1,1,10
161721,936,1,1,1,1,1,1,1,1,1,1,10
162269,780,1,1,1,1,1,1,1,1,1,1,10
162491,241,1,1,1,1,1,1,1,1,1,1,10
162654,330,1,1,1,1,1,1,1,1,1,1,10
162912,321,0,1,1,1,1,1,1,1,1,1,9
163040,798,0,0,0,1,1,1,1,1,1,1,7
163057,326,1,1,1,1,1,1,1,1,1,1,10
163075,799,1,1,1,1,1,1,1,1,1,1,10
163297,232,1,1,1,1,1,1,1,1,1,1,10
163718,342,0,1,1,1,1,1,1,1,1,1,9
163850,971,1,1,1,1,1,1,1,1,1,1,10
164121,339,0,1,1,1,1,1,1,1,1,1,9
164266,333,1,1,1,1,1,1,1,1,1,1,10
164524,328,0,1,1,1,1,1,1,1,1,1,9
164909,234,1,1,1,1,1,1,1,1,1,1,10
164927,329,0,1,1,1,1,1,1,1,1,1,9
164955,275,0,0,1,1,1,1,1,1,1,1,8
165330,328,0,1,1,1,1,1,1,1,1,1,9
165461,961,1,1,1,1,1,1,1,1,1,1,10
165665,373,0,0,0,0,0,1,1,1,1,1,5
165828,381,1,1,1,1,1,1,1,1,1,1,10
165878,600,1,1,1,1,1,1,1,1,1,1,10
165969,11,1,1,1,1,1,1,1,1,1,1,10
166136,328,0,1,1,1,1,1,1,1,1,1,9
166281,601,1,1,1,1,1,1,1,1,1,1,10
166521,256,1,1,1,1,1,1,1,1,1,1,10
166684,605,1,1,1,1,1,1,1,1,1,1,10
167245,12,1,1,1,1,1,1,1,1,1,1,10
167327,259,1,1,1,1,1,1,1,1,1,1,10
167345,344,0,1,1,1,1,1,1,1,1,1,9
167473,779,0,0,0,1,1,1,1,1,1,1,7
167508,494,1,1,1,1,1,1,1,1,1,1,10
168151,344,0,1,1,1,1,1,1,1,1,1,9
168215,871,0,0,0,0,0,1,1,1,1,1,5
168554,329,0,1,1,1,1,1,1,1,1,1,9
168559,390,1,1,1,1,1,1,1,1,1,1,10
168717,638,1,1,1,1,1,1,1,1,1,1,10
168782,80,0,0,0,1,1,1,1,1,1,1,7
168939,255,1,1,1,1,1,1,1,1,1,1,10
169120,235,1,1,1,1,1,1,1,1,1,1,10
169271,958,0,0,0,1,1,1,1,1,1,1,7
169360,349,0,1,1,1,1,1,1,1,1,1,9
169388,285,0,0,1,1,1,1,1,1,1,1,8
169523,10,1,1,1,1,1,1,1,1,1,1,10
169763,341,0,1,1,1,1,1,1,1,1,1,9
170148,248,1,1,1,1,1,1,1,1,1,1,10
170298,119,1,1,1,1,1,1,1,1,1,1,10
170329,60,1,1,1,1,1,1,1,1,1,1,10
170900,170,1,1,1,1,1,1,1,1,1,1,10
170954,260,1,1,1,1,1,1,1,1,1,1,10
170963,604,1,1,1,1,1,1,1,1,1,1,10
170972,342,0,1,1,1,1,1,1,1,1,1,9
170977,394,1,1,1,1,1,1,1,1,1,1,10
171100,917,0,0,0,1,1,1,1,1,1,1,7
171103,961,1,1,1,1,1,1,1,1,1,1,10
171375,349,0,1,1,1,1,1,1,1,1,1,9
171393,970,1,1,1,1,1,1,1,1,1,1,10
171778,782,1,1,1,1,1,1,1,1,1,1,10
171910,275,1,1,1,1,1,1,1,1,1,1,10
172181,322,0,1,1,1,1,1,1,1,1,1,9
172199,945,1,1,1,1,1,1,1,1,1,1,10
172209,287,0,0,1,1,1,1,1,1,1,1,8
172584,322,0,1,1,1,1,1,1,1,1,1,9
172747,328,1,1,1,1,1,1,1,1,1,1,10
172987,322,0,0,1,1,1,1,1,1,1,1,8
173082,606,1,1,1,1,1,1,1,1,1,1,10
173118,961,1,1,1,1,1,1,1,1,1,1,10
173408,975,1,1,1,1,1,1,1,1,1,1,10
173956,454,1,1,1,1,1,1,1,1,1,1,10
174214,934,1,1,1,1,1,1,1,1,1,1,10
174224,280,0,0,1,1,1,1,1,1,1,1,8
174327,961,1,1,1,1,1,1,1,1,1,1,10
174450,620,1,1,1,1,1,1,1,1,1,1,10
174510,937,0,0,0,1,1,1,1,1,1,1,7
174527,173,1,1,1,1,1,1,1,1,1,1,10
175002,322,0,1,1,1,1,1,1,1,1,1,9
175020,981,1,1,1,1,1,1,1,1,1,1,10
175130,801,0,0,1,1,1,1,1,1,1,1,8
175134,151,1,1,1,1,1,1,1,1,1,1,10
175165,750,1,1,1,1,1,1,1,1,1,1,10
175405,320,0,1,1,1,1,1,1,1,1,1,9
175423,978,1,1,1,1,1,1,1,1,1,1,10
175719,953,0,0,0,1,1,1,1,1,1,1,7
175826,933,1,1,1,1,1,1,1,1,1,1,10
175953,981,1,1,1,1,1,1,1,1,1,1,10
176062,685,1,1,1,1,1,1,1,1,1,1,10
176614,322,0,1,1,1,1,1,1,1,1,1,9
176632,970,1,1,1,1,1,1,1,1,1,1,10
176709,180,1,1,1,1,1,1,1,1,1,1,10
176759,243,1,1,1,1,1,1,1,1,1,1,10
177017,322,0,1,1,1,1,1,1,1,1,1,9
177035,982,1,1,1,1,1,1,1,1,1,1,10
177180,631,1,1,1,1,1,1,1,1,1,1,10
177407,334,0,1,1,1,1,1,1,1,1,1,9
177552,553,1,1,1,1,1,1,1,1,1,1,10
177841,902,1,1,1,1,1,1,1,1,1,1,10
177861,925,0,0,0,0,0,1,1,1,1,1,5
178226,322,0,1,1,1,1,1,1,1,1,1,9
178354,804,0,0,0,1,1,1,1,1,1,1,7
178761,290,1,1,1,1,1,1,1,1,1,1,10
179032,322,0,1,1,1,1,1,1,1,1,1,9
179249,442,1,1,1,1,1,1,1,1,1,1,10
179367,850,1,1,1,1,1,1,1,1,1,1,10
179567,936,0,1,1,1,1,1,1,1,1,1,9
179580,366,1,1,1,1,1,1,1,1,1,1,10
179598,765,1,1,1,1,1,1,1,1,1,1,10
179978,170,1,1,1,1,1,1,1,1,1,1,10
179983,857,1,1,1,1,1,1,1,1,1,1,10
180001,300,1,1,1,1,1,1,1,1,1,1,10
180141,12,1,1,1,1,1,1,1,1,1,1,10
180269,281,0,0,1,1,1,1,1,1,1,1,8
180309,627,1,1,1,1,1,1,1,1,1,1,10
180336,540,1,1,1,1,1,1,1,1,1,1,10
180369,774,0,0,0,1,1,1,1,1,1,1,7
180739,531,1,1,1,1,1,1,1,1,1,1,10
180757,644,1,1,1,1,1,1,1,1,1,1,10
181047,322,0,1,1,1,1,1,1,1,1,1,9
181115,612,1,1,1,1,1,1,1,1,1,1,10
181142,535,1,1,1,1,1,1,1,1,1,1,10
181160,508,1,1,1,1,1,1,1,1,1,1,10
181188,285,1,1,1,1,1,1,1,1,1,1,10
181210,499,1,1,1,1,1,1,1,1,1,1,10
181350,12,1,1,1,1,1,1,1,1,1,1,10
181450,320,0,1,1,1,1,1,1,1,1,1,9
181595,852,1,1,1,1,1,1,1,1,1,1,10
181613,206,1,1,1,1,1,1,1,1,1,1,10
181853,322,0,1,1,1,1,1,1,1,1,1,9
181921,322,1,1,1,1,1,1,1,1,1,1,10
181966,646,1,1,1,1,1,1,1,1,1,1,10
181985,973,1,1,1,1,1,1,1,1,1,1,10
182016,440,1,1,1,1,1,1,1,1,1,1,10
182025,103,1,1,1,1,1,1,1,1,1,1,10
182401,802,1,1,1,1,1,1,1,1,1,1,10
182473,442,1,1,1,1,1,1,1,1,1,1,10
182659,322,0,1,1,1,1,1,1,1,1,1,9
182822,446,1,1,1,1,1,1,1,1,1,1,10
182881,611,1,1,1,1,1,1,1,1,1,1,10
183062,322,0,1,1,1,1,1,1,1,1,1,9
183379,500,0,1,1,1,1,1,1,1,1,1,9
183470,280,1,1,1,1,1,1,1,1,1,1,10
183493,271,0,0,0,1,1,1,1,1,1,1,7
183628,499,1,1,1,1,1,1,1,1,1,1,10
183868,320,0,1,1,1,1,1,1,1,1,1,9
183904,570,1,1,1,1,1,1,1,1,1,1,10
183981,647,1,1,1,1,1,1,1,1,1,1,10
184250,708,0,0,0,0,1,1,1,1,1,1,6
184384,508,1,1,1,1,1,1,1,1,1,1,10
184674,322,0,1,1,1,1,1,1,1,1,1,9
184692,945,1,1,1,1,1,1,1,1,1,1,10
184979,984,0,0,0,0,0,1,1,1,1,1,5
185240,431,1,1,1,1,1,1,1,1,1,1,10
185480,320,0,1,1,1,1,1,1,1,1,1,9
185883,322,0,1,1,1,1,1,1,1,1,1,9
185920,60,0,1,1,1,1,1,1,1,1,1,9
186046,435,1,1,1,1,1,1,1,1,1,1,10
186286,323,0,1,1,1,1,1,1,1,1,1,9
186852,779,1,1,1,1,1,1,1,1,1,1,10
187092,323,0,1,1,1,1,1,1,1,1,1,9
187110,581,0,1,1,1,1,1,1,1,1,1,9
187220,770,0,0,0,1,1,1,1,1,1,1,7
187255,550,1,1,1,1,1,1,1,1,1,1,10
187264,851,1,1,1,1,1,1,1,1,1,1,10
187513,483,1,1,1,1,1,1,1,1,1,1,10
187898,323,0,1,1,1,1,1,1,1,1,1,9
188201,12,1,1,1,1,0,1,1,1,1,1,9
188301,323,0,1,1,1,1,1,1,1,1,1,9
188704,323,0,1,1,1,1,1,1,1,1,1,9
188867,52,1,1,1,1,1,1,1,1,1,1,10
189135,274,0,0,1,1,1,1,1,1,1,1,8
189324,442,1,1,1,1,1,1,1,1,1,1,10
189538,40,0,0,1,1,1,1,1,1,1,1,8
189673,263,1,1,1,1,1,1,1,1,1,1,10
190457,272,1,1,1,1,1,1,1,1,1,1,10
190882,810,1,1,1,1,1,1,1,1,1,1,10
191209,891,0,0,1,1,1,1,1,1,1,1,8
191735,606,0,0,0,0,0,1,1,1,1,1,5
192091,140,1,1,1,1,1,1,1,1,1,1,10
192118,341,1,1,1,1,1,1,1,1,1,1,10
192145,443,1,1,1,1,1,1,1,1,1,1,10
192231,13,1,1,1,1,1,1,1,1,1,1,10
192494,490,1,1,1,1,1,1,1,1,1,1,10
192739,282,1,1,1,1,1,1,1,1,1,1,10
193165,681,0,0,1,1,1,1,1,1,1,1,8
193278,271,1,1,1,1,1,1,1,1,1,1,10
193327,342,1,1,1,1,1,1,1,1,1,1,10
193558,287,1,1,1,1,1,1,1,1,1,1,10
193795,336,0,0,1,1,1,1,1,1,1,1,8
194084,70,1,1,1,1,1,1,1,1,1,1,10
194088,561,1,1,1,1,1,1,1,1,1,1,10
194364,272,1,1,1,1,1,1,1,1,1,1,10
194749,782,1,1,1,1,1,1,1,1,1,1,10
194894,282,1,1,1,1,1,1,1,1,1,1,10
194912,373,1,1,1,1,1,1,1,1,1,1,10
194922,265,0,0,1,1,1,1,1,1,1,1,8
195170,317,1,1,1,1,1,1,1,1,1,1,10
195370,853,1,1,1,1,1,1,1,1,1,1,10
195555,782,1,1,1,1,1,1,1,1,1,1,10
195958,782,1,1,1,1,1,1,1,1,1,1,10
195976,373,1,1,1,1,1,1,1,1,1,1,10
196086,786,0,0,0,1,1,1,1,1,1,1,7
196361,782,1,1,1,1,1,1,1,1,1,1,10
196370,974,1,1,1,1,1,1,1,1,1,1,10
196664,13,1,1,1,1,1,1,1,1,1,1,10
196764,782,1,1,1,1,1,1,1,1,1,1,10
197588,287,1,1,1,1,1,1,1,1,1,1,10
197711,240,1,1,1,1,1,1,1,1,1,1,10
197873,13,1,1,1,1,1,1,1,1,1,1,10
198046,956,1,1,1,1,1,1,1,1,1,1,10
198807,30,0,0,1,1,1,1,1,1,1,1,8
200026,620,0,0,0,0,0,1,1,1,1,1,5
