store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,years_all,years_drink
53827,488,26,MI,73,ISABELLA,1,0
54102,752,48,TX,113,DALLAS,0,0
54369,922,6,CA,65,RIVERSIDE,1,0
54415,770,48,TX,201,HARRIS,1,1
54505,752,48,TX,113,DALLAS,0,0
54714,224,51,VA,177,SPOTSYLVANIA,1,1
54889,380,0,0,0,0,0,0
54908,752,48,TX,113,DALLAS,0,0
55039,955,6,CA,23,HUMBOLDT,0,0
55071,788,48,TX,323,MAVERICK,1,1
55098,860,4,AZ,5,COCONINO,1,1
55292,177,0,0,0,0,0,0
55339,344,12,FL,17,CITRUS,1,0
55605,770,48,TX,201,HARRIS,1,1
55695,448,0,0,0,0,0,0
55877,117,36,NY,103,SUFFOLK,1,1
56094,317,13,GA,261,SUMTER,0,0
56135,263,54,WV,33,HARRISON,1,1
56307,334,12,FL,99,PALM BEACH,1,1
56501,626,0,0,0,0,0,0
56683,365,1,AL,3,BALDWIN,1,1
56692,68,9,CT,1,FAIRFIELD,1,1
56710,334,12,FL,99,PALM BEACH,0,0
56819,837,16,ID,1,ADA,1,1
56900,317,13,GA,261,SUMTER,0,0
56928,207,24,MD,33,PRNC GEORGES,1,1
57086,681,31,NE,55,DOUGLAS,1,1
57113,349,12,FL,111,SAINT LUCIE,0,0
57307,670,0,0,0,0,0,0
57457,955,6,CA,23,HUMBOLDT,0,0
57489,136,36,NY,89,ST LAWRENCE,1,1
57631,245,51,VA,19,BEDFORD,1,0
57710,756,0,0,0,0,0,0
57833,440,39,OH,93,LORAIN,0,0
57906,806,8,CO,1,ADAMS,1,1
58698,797,48,TX,329,MIDLAND,1,1
58919,255,0,0,0,0,0,0
58929,117,36,NY,103,SUFFOLK,1,1
58943,207,24,MD,33,PRNC GEORGES,1,1
58966,306,13,GA,105,ELBERT,1,0
59223,945,6,CA,13,CONTRA COSTA,1,1
59322,700,0,0,0,0,0,0
59341,752,48,TX,113,DALLAS,0,0
59469,104,36,NY,5,BRONX,1,0
59472,955,6,CA,23,HUMBOLDT,1,1
59608,302,13,GA,35,BUTTS,1,0
59749,212,24,MD,5,BALTIMORE,1,1
59907,628,17,IL,81,JEFFERSON,0,0
60175,302,13,GA,255,SPALDING,1,0
60310,254,54,WV,3,BERKELEY,1,1
60401,309,13,GA,245,RICHMOND,1,1
60482,28,44,RI,9,WASHINGTON,1,1
60531,393,0,0,0,0,0,0
60550,752,48,TX,113,DALLAS,0,0
60749,666,20,KS,177,SHAWNEE,1,0
60808,530,55,WI,117,SHEBOYGAN,1,1
61095,30,33,NH,15,ROCKINGHAM,1,0
61189,29,44,RI,7,PROVIDENCE,0,0
61207,748,40,OK,125,POTTAWATOMIE,1,1
61220,832,16,ID,11,BINGHAM,0,0
61252,381,47,TN,157,SHELBY,1,1
61326,191,42,PA,101,PHILADELPHIA,1,0
61487,955,6,CA,23,HUMBOLDT,1,1
61533,34,33,NH,5,CHESHIRE,1,1
61546,334,12,FL,99,PALM BEACH,0,0
61623,307,13,GA,129,GORDON,1,0
61740,278,0,0,0,0,0,0
61922,492,26,MI,91,LENAWEE,1,1
62143,748,0,0,0,0,0,0
62325,145,36,NY,117,WAYNE,0,0
62832,838,16,ID,55,KOOTENAI,1,0
62986,217,24,MD,43,WASHINGTON,1,1
63022,605,17,IL,43,DU PAGE,1,1
63036,68,9,CT,1,FAIRFIELD,0,0
63131,155,42,PA,111,SOMERSET,1,1
63145,524,19,IA,113,LINN,1,1
63281,303,13,GA,89,DE KALB,1,1
63353,852,4,AZ,13,MARICOPA,1,1
63389,263,54,WV,33,HARRISON,1,1
63534,628,17,IL,121,MARION,1,1
63561,334,12,FL,99,PALM BEACH,0,0
63638,410,21,KY,15,BOONE,1,0
63756,360,1,AL,5,BARBOUR,1,1
63770,300,13,GA,67,COBB,1,1
63792,373,47,TN,65,HAMILTON,0,0
63964,334,12,FL,99,PALM BEACH,0,0
64041,633,29,MO,219,WARREN,1,0
64158,650,0,0,0,0,0,0
64159,351,1,AL,121,TALLADEGA,1,1
64195,373,47,TN,11,BRADLEY,0,0
64308,955,6,CA,15,DEL NORTE,1,1
64340,388,28,MS,117,PRENTISS,1,1
64693,623,17,IL,1,ADAMS,1,1
64743,268,54,WV,23,GRANT,0,0
64915,322,12,FL,31,DUVAL,1,1
64965,67,9,CT,5,LITCHFIELD,1,1
65011,317,13,GA,95,DOUGHERTY,1,0
65051,296,45,SC,7,ANDERSON,1,0
65128,908,6,CA,37,LOS ANGELES,0,0
65146,136,36,NY,45,JEFFERSON,0,0
65327,658,29,MO,77,GREENE,1,0
65367,439,0,0,0,0,0,0
65454,68,9,CT,1,FAIRFIELD,0,0
65653,272,37,NC,1,ALAMANCE,1,0
65689,10,25,MA,13,HAMPDEN,1,1
65952,470,18,IN,115,OHIO,1,1
66056,586,38,ND,33,GOLDEN VLY,1,0
66260,68,9,CT,1,FAIRFIELD,0,0
66459,581,38,ND,17,CASS,1,0
66536,655,29,MO,105,LACLEDE,1,0
66708,526,19,IA,57,DES MOINES,1,1
66758,242,51,VA,195,WISE,0,0
66849,853,4,AZ,13,MARICOPA,1,1
67016,144,36,NY,37,GENESEE,0,0
67161,440,39,OH,7,ASHTABULA,1,1
67216,745,40,OK,121,PITTSBURG,1,1
67564,782,48,TX,29,BEXAR,1,1
67700,750,48,TX,113,DALLAS,1,1
67704,10,25,MA,13,HAMPDEN,1,1
67785,705,0,0,0,0,0,0
68058,953,6,CA,99,STANISLAUS,1,1
68370,770,48,TX,201,HARRIS,1,1
68542,323,12,FL,129,WAKULLA,1,1
68742,275,37,NC,183,WAKE,1,1
68877,295,45,SC,33,DILLON,1,0
69126,526,19,IA,111,LEE,1,1
69176,441,39,OH,35,CUYAHOGA,1,1
69280,379,47,TN,93,KNOX,1,0
69348,317,13,GA,177,LEE,1,1
69421,42,23,ME,1,ANDROSCOGGIN,1,1
69470,605,17,IL,43,DU PAGE,1,1
69593,70,34,NJ,13,ESSEX,1,1
69673,482,0,0,0,0,0,0
69683,791,48,TX,375,POTTER,1,0
69801,24,25,MA,17,MIDDLESEX,1,1
70086,797,48,TX,389,REEVES,1,0
70122,10,25,MA,15,HAMPSHIRE,1,1
70538,773,0,0,0,0,0,0
70788,750,48,TX,113,DALLAS,1,1
70874,601,17,IL,89,KANE,1,0
70879,330,12,FL,86,MIAMI-DADE,1,1
71205,70,34,NJ,3,BERGEN,1,1
71412,790,0,0,0,0,0,0
71594,681,31,NE,55,DOUGLAS,1,1
71621,852,4,AZ,13,MARICOPA,0,0
71698,844,49,UT,57,WEBER,1,0
71734,10,25,MA,15,HAMPSHIRE,1,1
71900,100,0,0,0,0,0,0
71907,377,47,TN,145,ROANE,1,1
72043,770,48,TX,201,HARRIS,1,1
72219,662,20,KS,91,JOHNSON,1,1
72400,752,48,TX,113,DALLAS,1,1
72504,841,49,UT,35,SALT LAKE,1,0
72533,228,51,VA,165,ROCKINGHAM,1,0
72772,601,17,IL,43,DU PAGE,1,1
73025,29,44,RI,7,PROVIDENCE,1,1
73048,42,23,ME,17,OXFORD,0,0
73080,615,17,IL,143,PEORIA,0,0
73220,70,34,NJ,31,PASSAIC,1,1
73310,843,49,UT,3,BOX ELDER,1,0
73428,21,25,MA,25,SUFFOLK,1,1
73559,614,17,IL,187,WARREN,1,1
73609,300,13,GA,67,COBB,1,1
73713,820,56,WY,21,LARAMIE,1,0
73750,380,47,TN,157,SHELBY,1,1
73781,180,42,PA,95,NORTHAMPTON,1,1
74116,829,56,WY,37,SWEETWATER,1,0
74184,295,45,SC,51,HORRY,1,1
74234,232,51,VA,41,CHESTERFIELD,1,1
74519,853,4,AZ,12,LA PAZ,1,0
74570,871,35,NM,1,BERNALILLO,1,0
74818,218,24,MD,47,WORCESTER,1,1
75039,410,0,0,0,0,0,0
75040,74,34,NJ,3,BERGEN,1,1
75112,605,17,IL,43,DU PAGE,1,1
75286,49,23,ME,11,KENNEBEC,1,1
75442,795,0,0,0,0,0,0
75846,80,34,NJ,7,CAMDEN,1,1
75878,750,48,TX,85,COLLIN,1,1
76272,44,23,ME,19,PENOBSCOT,1,1
76430,186,42,PA,79,LUZERNE,1,1
76652,334,12,FL,99,PALM BEACH,1,1
76833,791,48,TX,375,POTTER,1,1
77073,752,48,TX,113,DALLAS,0,0
77078,49,23,ME,19,PENOBSCOT,1,1
77245,856,4,AZ,3,COCHISE,1,1
77274,840,49,UT,11,DAVIS,1,0
77639,494,26,MI,121,MUSKEGON,1,1
78088,853,4,AZ,13,MARICOPA,1,1
78097,757,48,TX,213,HENDERSON,1,1
78445,797,48,TX,329,MIDLAND,1,1
78454,928,6,CA,65,RIVERSIDE,1,1
78667,373,47,TN,65,HAMILTON,1,1
78690,49,23,ME,25,SOMERSET,1,1
78988,10,25,MA,13,HAMPDEN,1,1
79251,365,1,AL,97,MOBILE,1,1
79746,482,26,MI,163,WAYNE,1,0
80066,953,6,CA,77,SAN JOAQUIN,1,1
80278,853,0,0,0,0,0,0
80279,217,24,MD,21,FREDERICK,1,1
80373,773,0,0,0,0,0,0
80863,448,39,OH,173,WOOD,1,1
80872,331,12,FL,86,MIAMI-DADE,1,1
81488,392,28,MS,49,HINDS,1,1
81582,977,0,0,0,0,0,0
81592,114,36,NY,81,QUEENS,1,1
81669,342,12,FL,81,MANATEE,1,1
81886,398,13,GA,131,GRADY,0,0
82081,300,13,GA,121,FULTON,1,1
82293,708,0,0,0,0,0,0
82475,495,26,MI,81,KENT,1,1
82843,456,39,OH,79,JACKSON,1,0
82887,316,13,GA,185,LOWNDES,1,1
83123,485,26,MI,49,GENESEE,1,1
83423,199,10,DE,5,SUSSEX,1,0
83503,320,12,FL,19,CLAY,1,1
83616,935,6,CA,37,LOS ANGELES,1,1
83684,440,39,OH,93,LORAIN,0,0
83905,856,0,0,0,0,0,0
84096,376,47,TN,179,WASHINGTON,1,1
84490,339,12,FL,71,LEE,1,1
84735,486,26,MI,143,ROSCOMMON,0,0
84893,451,39,OH,71,HIGHLAND,1,1
84902,221,51,VA,153,PRNC WILLIAM,1,1
84947,441,39,OH,35,CUYAHOGA,1,1
85114,729,0,0,0,0,0,0
85115,606,17,IL,31,COOK,1,1
85133,782,48,TX,29,BEXAR,1,1
85296,120,36,NY,21,COLUMBIA,1,1
85305,989,53,WA,77,YAKIMA,1,1
85513,317,13,GA,205,MITCHELL,0,0
85518,853,4,AZ,13,MARICOPA,1,1
85536,782,48,TX,29,BEXAR,1,1
85708,797,48,TX,329,MIDLAND,1,1
85921,891,32,NV,3,CLARK,1,1
85939,782,48,TX,29,BEXAR,1,1
85957,722,5,AR,119,PULASKI,1,1
86270,112,36,NY,47,KINGS,1,1
86324,956,6,CA,113,YOLO,1,1
86505,797,48,TX,495,WINKLER,0,0
86514,782,48,TX,29,BEXAR,1,1
86727,880,35,NM,13,DONA ANA,1,1
86732,283,37,NC,163,SAMPSON,1,1
86745,782,48,TX,29,BEXAR,1,1
86954,365,1,AL,3,BALDWIN,1,1
87130,731,40,OK,109,OKLAHOMA,1,1
87293,240,51,VA,161,ROANOKE,1,1
87533,554,27,MN,53,HENNEPIN,1,1
87723,224,51,VA,177,SPOTSYLVANIA,1,1
87769,604,0,0,0,0,0,0
87769,606,0,0,0,0,0,0
87868,761,48,TX,439,TARRANT,0,0
87936,750,48,TX,113,DALLAS,1,1
87972,864,4,AZ,15,MOHAVE,1,1
88022,64,9,CT,9,NEW HAVEN,0,0
88126,482,26,MI,163,WAYNE,1,1
88153,49,23,ME,11,KENNEBEC,1,1
88240,717,5,AR,139,UNION,1,0
88339,852,4,AZ,13,MARICOPA,1,1
88362,488,26,MI,155,SHIAWASSEE,1,1
88375,871,35,NM,1,BERNALILLO,0,0
88485,201,51,VA,153,PRNC WILLIAM,1,0
88503,372,0,0,0,0,0,0
88529,480,26,MI,125,OAKLAND,1,1
88932,427,21,KY,93,HARDIN,1,1
89145,606,17,IL,31,COOK,1,1
89181,530,55,WI,131,WASHINGTON,1,1
89231,64,9,CT,9,NEW HAVEN,0,0
89335,402,21,KY,111,JEFFERSON,1,1
89548,620,17,IL,119,MADISON,1,1
89584,334,12,FL,99,PALM BEACH,0,0
89631,400,21,KY,29,BULLITT,1,0
89729,481,26,MI,163,WAYNE,1,1
89951,604,17,IL,31,COOK,1,1
89987,465,18,IN,39,ELKHART,1,1
90105,851,4,AZ,21,PINAL,1,1
90141,441,39,OH,35,CUYAHOGA,1,1
90354,606,17,IL,31,COOK,0,0
90390,956,6,CA,5,AMADOR,1,1
90440,64,9,CT,9,NEW HAVEN,0,0
90500,366,1,AL,97,MOBILE,1,0
90535,446,39,OH,169,WAYNE,1,1
90793,465,18,IN,99,MARSHALL,0,0
90947,442,39,OH,153,SUMMIT,1,1
91160,537,55,WI,25,DANE,1,1
91169,773,48,TX,339,MONTGOMERY,1,0
91196,871,35,NM,43,SANDOVAL,0,0
91310,210,24,MD,3,ANNE ARUNDEL,1,1
91341,767,48,TX,309,MCLENNAN,1,1
91563,515,19,IA,155,POTTAWATTAMI,1,1
91599,936,6,CA,19,FRESNO,1,1
91712,956,6,CA,67,SACRAMENTO,1,1
91753,379,47,TN,93,KNOX,1,1
91772,223,51,VA,13,ARLINGTON,1,0
91961,398,13,GA,273,TERRELL,1,1
91966,601,17,IL,89,KANE,1,1
92002,206,24,MD,37,ST MARYS,0,0
92125,530,55,WI,133,WAUKESHA,1,1
92156,336,12,FL,57,HILLSBOROUGH,1,1
92212,370,47,TN,187,WILLIAMSON,1,0
92238,305,13,GA,291,UNION,1,1
92369,662,20,KS,91,JOHNSON,1,1
92518,956,6,CA,67,SACRAMENTO,1,1
92559,618,17,IL,19,CHAMPAIGN,1,1
92641,87,34,NJ,29,OCEAN,1,1
92772,23,25,MA,23,PLYMOUTH,1,1
92808,183,42,PA,89,MONROE,0,0
92962,275,37,NC,191,WAYNE,1,1
92999,442,39,OH,133,PORTAGE,1,1
93175,641,29,MO,95,JACKSON,1,1
93356,334,12,FL,99,PALM BEACH,1,1
93578,641,29,MO,95,JACKSON,1,1
93768,280,37,NC,119,MECKLENBURG,1,1
93981,973,41,OR,47,MARION,1,1
94017,614,17,IL,95,KNOX,1,1
94127,600,17,IL,111,MCHENRY,1,0
94131,981,53,WA,33,KING,1,1
94162,225,51,VA,159,RICHMOND,0,0
94171,301,13,GA,15,BARTOW,1,1
94333,313,0,0,0,0,0,0
94384,445,39,OH,99,MAHONING,1,1
94574,300,13,GA,135,GWINNETT,1,1
94823,291,45,SC,75,ORANGEBURG,1,1
94968,212,24,MD,510,BALTIMORE CT,1,1
95190,631,29,MO,189,ST LOUIS,1,1
95588,398,13,GA,253,SEMINOLE,1,1
95593,851,4,AZ,21,PINAL,1,1
95752,40,23,ME,31,YORK,1,1
95774,218,24,MD,39,SOMERSET,1,1
96032,327,12,FL,117,SEMINOLE,0,0
96349,752,48,TX,113,DALLAS,1,1
96399,604,17,IL,31,COOK,1,1
96435,467,18,IN,1,ADAMS,0,0
96580,370,47,TN,125,MONTGOMERY,0,0
96589,239,51,VA,117,MECKLENBURG,1,1
96834,62,9,CT,15,WINDHAM,0,0
96857,638,29,MO,133,MISSISSIPPI,0,0
96983,199,10,DE,1,KENT,0,0
97038,280,37,NC,25,CABARRUS,1,1
97164,117,36,NY,103,SUFFOLK,0,0
97205,612,17,IL,161,ROCK ISLAND,1,1
97241,920,6,CA,73,SAN DIEGO,1,1
97644,146,36,NY,55,MONROE,1,1
97835,149,36,NY,15,CHEMUNG,1,1
98011,322,12,FL,31,DUVAL,1,1
98047,424,21,KY,101,HENDERSON,1,1
98450,923,6,CA,71,SAN BRNRDINO,1,1
98563,956,6,CA,113,YOLO,1,1
98595,791,48,TX,375,POTTER,1,1
98817,336,12,FL,57,HILLSBOROUGH,1,1
98831,346,12,FL,101,PASCO,1,1
98853,891,32,NV,3,CLARK,1,1
98908,786,48,TX,491,WILLIAMSON,0,0
98963,605,17,IL,93,KENDALL,1,0
98998,250,54,WV,39,KANAWHA,1,1
99102,983,53,WA,35,KITSAP,1,0
99170,395,28,MS,47,HARRISON,1,1
99351,627,17,IL,167,SANGAMON,0,0
99401,88,34,NJ,35,SOMERSET,1,1
99659,255,54,WV,79,PUTNAM,1,1
99686,303,13,GA,121,FULTON,1,1
100062,950,6,CA,87,SANTA CRUZ,1,1
100338,773,48,TX,201,HARRIS,0,0
100714,985,53,WA,67,THURSTON,1,0
100868,279,37,NC,55,DARE,1,1
100909,774,48,TX,201,HARRIS,1,1
101013,791,48,TX,375,POTTER,1,1
101117,970,41,OR,67,WASHINGTON,1,0
101235,322,12,FL,31,DUVAL,1,1
101267,851,4,AZ,21,PINAL,1,1
101416,638,29,MO,207,STODDARD,1,1
102041,402,21,KY,111,JEFFERSON,1,1
102480,950,6,CA,69,SAN BENITO,1,1
102847,329,12,FL,9,BREVARD,1,1
102950,300,0,0,0,0,0,0
103028,349,12,FL,85,MARTIN,1,1
103055,463,18,IN,89,LAKE,0,0
103250,601,17,IL,43,DU PAGE,1,1
103286,630,29,MO,189,ST LOUIS,0,0
103399,956,6,CA,67,SACRAMENTO,0,0
103676,496,26,MI,19,BENZIE,1,1
103689,335,12,FL,101,PASCO,0,0
103739,68,9,CT,1,FAIRFIELD,0,0
104056,326,12,FL,1,ALACHUA,1,1
104092,295,45,SC,51,HORRY,0,0
104473,980,53,WA,61,SNOHOMISH,1,1
104495,936,6,CA,47,MERCED,0,0
104533,232,51,VA,87,HENRICO,1,0
105043,21,25,MA,25,SUFFOLK,1,1
105347,906,6,CA,59,ORANGE,1,1
105359,490,0,0,0,0,0,0
105411,610,17,IL,177,STEPHENSON,1,0
105849,365,1,AL,129,WASHINGTON,0,0
105990,280,37,NC,167,STANLY,1,1
106089,782,48,TX,29,BEXAR,1,1
106107,377,47,TN,59,GREENE,1,1
106492,782,48,TX,29,BEXAR,0,0
106510,534,55,WI,101,RACINE,1,1
106578,295,45,SC,51,HORRY,1,1
106655,300,13,GA,89,DE KALB,1,1
106778,197,10,DE,3,NEW CASTLE,1,1
106895,782,48,TX,29,BEXAR,1,1
106913,565,27,MN,5,BECKER,1,1
107058,678,20,KS,57,FORD,1,1
107085,463,18,IN,127,PORTER,0,0
107316,550,27,MN,131,RICE,1,1
107326,472,18,IN,71,JACKSON,1,0
107374,323,0,0,0,0,0,0
107701,782,48,TX,29,BEXAR,1,1
107719,560,27,MN,91,MARTIN,0,0
107842,295,0,0,0,0,0,0
107891,463,18,IN,89,LAKE,0,0
107956,377,47,TN,155,SEVIER,1,0
108109,550,27,MN,131,RICE,0,0
108118,719,5,AR,51,GARLAND,1,1
108122,560,27,MN,15,BROWN,0,0
108158,605,17,IL,31,COOK,1,1
108267,152,42,PA,3,ALLEGHENY,1,1
108407,10,25,MA,13,HAMPDEN,0,0
108507,782,48,TX,29,BEXAR,1,1
108525,562,27,MN,83,LYON,0,0
108919,641,29,MO,95,JACKSON,1,1
108928,558,27,MN,137,SAINT LOUIS,1,1
108938,670,20,KS,15,BUTLER,1,0
109023,473,18,IN,177,WAYNE,0,0
109038,463,18,IN,127,PORTER,1,0
109041,956,6,CA,67,SACRAMENTO,1,1
109073,469,18,IN,17,CASS,1,1
109367,605,17,IL,31,COOK,0,0
109389,870,0,0,0,0,0,0
109567,337,12,FL,103,PINELLAS,1,1
109734,604,17,IL,31,COOK,1,1
109744,424,21,KY,107,HOPKINS,1,0
109829,470,18,IN,47,FRANKLIN,0,0
110282,441,39,OH,35,CUYAHOGA,1,1
110405,979,41,OR,45,MALHEUR,1,1
110540,434,39,OH,143,SANDUSKY,1,1
110635,467,18,IN,113,NOBLE,0,0
110685,356,1,AL,103,MORGAN,1,1
110821,386,28,MS,33,DE SOTO,0,0
111066,296,45,SC,45,GREENVILLE,1,1
111174,63,9,CT,15,WINDHAM,1,1
111224,386,28,MS,33,DE SOTO,0,0
111491,294,45,SC,35,DORCHESTER,0,0
112148,945,6,CA,13,CONTRA COSTA,1,1
112162,707,22,LA,5,ASCENSION,1,0
112650,458,39,OH,11,AUGLAIZE,0,0
112700,170,42,PA,133,YORK,1,1
112945,550,27,MN,49,GOODHUE,0,0
112958,488,26,MI,37,CLINTON,0,0
112994,605,17,IL,43,DU PAGE,1,1
113103,436,39,OH,95,LUCAS,1,1
113158,384,47,TN,99,LAWRENCE,1,1
113361,493,26,MI,107,MECOSTA,0,0
113764,231,51,VA,41,CHESTERFIELD,1,0
113859,465,18,IN,39,ELKHART,0,0
113909,27,25,MA,5,BRISTOL,1,1
113936,464,18,IN,89,LAKE,1,1
114167,286,37,NC,97,IREDELL,1,1
114463,941,6,CA,75,SAN FRANCISC,0,0
114529,317,13,GA,155,IRWIN,0,0
114552,328,12,FL,95,ORANGE,1,0
114566,338,12,FL,105,POLK,1,1
114570,175,42,PA,71,LANCASTER,1,1
114715,491,26,MI,21,BERRIEN,1,1
114733,820,56,WY,21,LARAMIE,1,0
114761,336,12,FL,57,HILLSBOROUGH,1,1
114955,328,12,FL,95,ORANGE,0,0
114960,551,27,MN,123,RAMSEY,1,1
115000,727,5,AR,143,WASHINGTON,1,0
115358,328,12,FL,95,ORANGE,1,0
115548,463,18,IN,127,PORTER,0,0
115644,985,53,WA,67,THURSTON,1,1
115761,329,12,FL,9,BREVARD,1,0
115924,331,12,FL,86,MIAMI-DADE,1,1
115979,530,55,WI,133,WAUKESHA,1,1
116060,392,28,MS,49,HINDS,1,0
116146,310,13,GA,167,JOHNSON,0,0
116182,639,29,MO,23,BUTLER,1,1
116567,327,12,FL,95,ORANGE,1,0
116585,688,31,NE,19,BUFFALO,1,1
116969,70,0,0,0,0,0,0
116970,328,12,FL,95,ORANGE,0,0
117133,251,54,WV,39,KANAWHA,1,1
117179,207,24,MD,33,PRNC GEORGES,1,1
117283,811,8,CO,105,RIO GRANDE,1,1
117373,328,12,FL,95,ORANGE,1,0
117387,333,12,FL,11,BROWARD,1,1
117582,88,34,NJ,35,SOMERSET,0,0
117776,328,12,FL,95,ORANGE,1,0
117852,722,0,0,0,0,0,0
117939,174,42,PA,133,YORK,1,1
118161,302,13,GA,285,TROUP,1,1
118197,490,26,MI,15,BARRY,1,1
118745,339,12,FL,51,HENDRY,1,1
118791,76,34,NJ,3,BERGEN,1,1
119003,497,26,MI,29,CHARLEVOIX,1,1
119148,27,25,MA,5,BRISTOL,1,1
119366,707,22,LA,63,LIVINGSTON,1,1
119388,329,12,FL,9,BREVARD,1,0
119597,770,48,TX,201,HARRIS,1,1
119610,200,11,DC,1,WASHINGTON,1,1
119642,190,42,PA,91,MONTGOMERY,1,1
119684,441,39,OH,35,CUYAHOGA,1,0
119809,497,26,MI,47,EMMET,0,0
119954,338,12,FL,55,HIGHLANDS,1,1
120194,321,12,FL,127,VOLUSIA,1,0
120199,554,27,MN,53,HENNEPIN,1,1
120232,347,0,0,0,0,0,0
120262,973,41,OR,47,MARION,1,1
120357,760,48,TX,251,JOHNSON,1,1
120393,44,23,ME,19,PENOBSCOT,1,1
120579,316,13,GA,75,COOK,1,1
120597,329,12,FL,9,BREVARD,1,0
121000,327,12,FL,95,ORANGE,1,0
121018,421,21,KY,9,BARREN,1,1
121128,468,18,IN,3,ALLEN,1,0
121163,402,21,KY,111,JEFFERSON,1,1
121190,782,48,TX,29,BEXAR,1,1
121191,853,4,AZ,13,MARICOPA,1,0
121399,981,53,WA,33,KING,1,1
121403,327,12,FL,95,ORANGE,1,0
121516,470,18,IN,137,RIPLEY,0,0
121566,446,39,OH,151,STARK,1,1
121806,321,12,FL,127,VOLUSIA,0,0
121824,161,42,PA,85,MERCER,1,1
121919,458,39,OH,3,ALLEN,0,0
122124,630,0,0,0,0,0,0
122277,144,36,NY,69,ONTARIO,1,1
122612,329,12,FL,9,BREVARD,1,0
122680,21,25,MA,25,SUFFOLK,1,1
122716,535,55,WI,25,DANE,0,0
122775,291,45,SC,63,LEXINGTON,0,0
122821,275,37,NC,183,WAKE,1,1
122830,773,48,TX,339,MONTGOMERY,1,1
122834,402,21,KY,111,JEFFERSON,1,1
122997,410,21,KY,161,MASON,1,1
123015,328,12,FL,95,ORANGE,0,0
123214,38,33,NH,3,CARROLL,1,1
123436,530,55,WI,117,SHEBOYGAN,0,0
123581,344,12,FL,83,MARION,1,1
123590,363,1,AL,69,HOUSTON,0,0
123803,42,23,ME,1,ANDROSCOGGIN,1,1
124011,782,48,TX,29,BEXAR,1,1
124206,44,23,ME,19,PENOBSCOT,1,1
124224,328,12,FL,95,ORANGE,1,0
124387,515,19,IA,155,POTTAWATTAMI,1,1
124414,782,48,TX,29,BEXAR,1,1
124609,488,26,MI,155,SHIAWASSEE,1,1
124623,302,13,GA,113,FAYETTE,1,1
124881,605,17,IL,93,KENDALL,1,1
125012,488,26,MI,155,SHIAWASSEE,1,1
125026,905,6,CA,37,LOS ANGELES,1,1
125030,337,12,FL,103,PINELLAS,1,0
125038,68,0,0,0,0,0,0
125193,785,48,TX,215,HIDALGO,1,1
125284,606,17,IL,31,COOK,1,1
125438,631,29,MO,189,ST LOUIS,1,1
125596,774,48,TX,321,MATAGORDA,1,1
125687,610,17,IL,201,WINNEBAGO,1,1
125864,703,22,LA,109,TERREBONNE,1,0
125892,288,37,NC,21,BUNCOMBE,1,0
126054,80,34,NJ,7,CAMDEN,1,1
126161,770,0,0,0,0,0,0
126218,195,42,PA,91,MONTGOMERY,1,0
126642,781,48,TX,29,BEXAR,1,1
126660,973,41,OR,3,BENTON,1,1
127104,600,17,IL,97,LAKE,1,0
127198,391,0,0,0,0,0,0
127205,100,36,NY,61,NEW YORK,1,0
127294,62,9,CT,15,WINDHAM,0,0
127466,776,0,0,0,0,0,0
127611,721,5,AR,105,PERRY,1,1
127838,601,17,IL,31,COOK,0,0
128041,630,29,MO,189,ST LOUIS,0,0
128100,68,9,CT,1,FAIRFIELD,1,1
128236,30,33,NH,11,HILLSBOROUGH,1,1
128254,321,12,FL,127,VOLUSIA,1,0
128367,467,18,IN,87,LAGRANGE,1,1
128657,329,12,FL,61,INDIAN RIVER,1,0
128675,970,41,OR,5,CLACKAMAS,0,0
128685,16,25,MA,27,WORCESTER,1,0
128879,402,21,KY,111,JEFFERSON,1,1
128979,334,12,FL,99,PALM BEACH,1,0
128991,303,0,0,0,0,0,0
129191,956,6,CA,17,EL DORADO,1,1
129223,774,48,TX,481,WHARTON,1,1
129260,191,0,0,0,0,0,0
129685,40,23,ME,31,YORK,1,1
129862,331,12,FL,86,MIAMI-DADE,1,1
129884,335,12,FL,101,PASCO,1,1
130029,158,42,PA,47,ELK,1,1
130459,630,29,MO,189,ST LOUIS,0,0
130835,376,47,TN,163,SULLIVAN,0,0
131238,723,5,AR,123,ST FRANCIS,0,0
131323,758,0,0,0,0,0,0
131496,356,1,AL,77,LAUDERDALE,1,1
131546,80,34,NJ,7,CAMDEN,1,0
131606,371,47,TN,149,RUTHERFORD,1,0
132044,540,55,WI,95,POLK,1,1
132098,442,39,OH,133,PORTAGE,0,0
132180,328,12,FL,95,ORANGE,1,0
132293,661,20,KS,209,WYANDOTTE,1,1
132301,759,0,0,0,0,0,0
132302,534,55,WI,101,RACINE,1,1
132687,337,12,FL,103,PINELLAS,1,0
132705,281,37,NC,159,ROWAN,1,1
132837,800,0,0,0,0,0,0
132941,100,36,NY,61,NEW YORK,1,1
133253,71,34,NJ,13,ESSEX,1,1
133480,600,17,IL,97,LAKE,0,0
133493,337,12,FL,103,PINELLAS,0,0
133914,890,32,NV,3,CLARK,1,1
133951,371,47,TN,189,WILSON,1,1
134059,485,26,MI,49,GENESEE,1,1
134086,535,55,WI,25,DANE,1,0
134118,490,26,MI,21,BERRIEN,1,1
134372,300,13,GA,89,DE KALB,1,1
134462,28,44,RI,7,PROVIDENCE,1,1
